tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4
Thermus_sp._CCB_US3_UF1,Bacteria,rank_2,Thermus_sp._CCB_US3_UF1,Root,CE4,Bacteria,Thermus_sp._CCB_US3_UF1,,
Thermus_sp._NEB1569,Bacteria,rank_2,Thermus_sp._NEB1569,Root,CE4,Bacteria,Thermus_sp._NEB1569,,
Thermus_thermophilus,Bacteria,rank_2,Thermus_thermophilus,Root,CE4,Bacteria,Thermus_thermophilus,,
Thermus_thermophilus_AA1-1,Bacteria,rank_2,Thermus_thermophilus_AA1-1,Root,CE4,Bacteria,Thermus_thermophilus_AA1-1,,
Thermus_thermophilus_AA2-2,Bacteria,rank_2,Thermus_thermophilus_AA2-2,Root,CE4,Bacteria,Thermus_thermophilus_AA2-2,,
Thermus_thermophilus_AA3-7,Bacteria,rank_2,Thermus_thermophilus_AA3-7,Root,CE4,Bacteria,Thermus_thermophilus_AA3-7,,
Thermus_thermophilus_HB27,Bacteria,rank_2,Thermus_thermophilus_HB27,Root,CE4,Bacteria,Thermus_thermophilus_HB27,,
Thermus_thermophilus_HB5002,Bacteria,rank_2,Thermus_thermophilus_HB5002,Root,CE4,Bacteria,Thermus_thermophilus_HB5002,,
Thermus_thermophilus_HB5018,Bacteria,rank_2,Thermus_thermophilus_HB5018,Root,CE4,Bacteria,Thermus_thermophilus_HB5018,,
Thermus_thermophilus_HB8,Bacteria,rank_2,Thermus_thermophilus_HB8,Root,CE4,Bacteria,Thermus_thermophilus_HB8,,
Thermus_thermophilus_HC11,Bacteria,rank_2,Thermus_thermophilus_HC11,Root,CE4,Bacteria,Thermus_thermophilus_HC11,,
Thermus_thermophilus_JL-18,Bacteria,rank_2,Thermus_thermophilus_JL-18,Root,CE4,Bacteria,Thermus_thermophilus_JL-18,,
Thermus_thermophilus_SG0.5JP17-16,Bacteria,rank_2,Thermus_thermophilus_SG0.5JP17-16,Root,CE4,Bacteria,Thermus_thermophilus_SG0.5JP17-16,,
Thermus_thermophilus_SNM1-7,Bacteria,rank_2,Thermus_thermophilus_SNM1-7,Root,CE4,Bacteria,Thermus_thermophilus_SNM1-7,,
Thermus_thermophilus_SNM3-3,Bacteria,rank_2,Thermus_thermophilus_SNM3-3,Root,CE4,Bacteria,Thermus_thermophilus_SNM3-3,,
Thermus_thermophilus_SNM7-6,Bacteria,rank_2,Thermus_thermophilus_SNM7-6,Root,CE4,Bacteria,Thermus_thermophilus_SNM7-6,,
Thermus_thermophilus_TMY,Bacteria,rank_2,Thermus_thermophilus_TMY,Root,CE4,Bacteria,Thermus_thermophilus_TMY,,
Thioalkalivibrio_sulfidiphilus_HL-EbGr7,Bacteria,rank_2,Thioalkalivibrio_sulfidiphilus_HL-EbGr7,Root,CE4,Bacteria,Thioalkalivibrio_sulfidiphilus_HL-EbGr7,,
Thiobacillus_denitrificans_ATCC_25259,Bacteria,rank_2,Thiobacillus_denitrificans_ATCC_25259,Root,CE4,Bacteria,Thiobacillus_denitrificans_ATCC_25259,,
Thioclava_electrotropha_Elox9,Bacteria,rank_2,Thioclava_electrotropha_Elox9,Root,CE4,Bacteria,Thioclava_electrotropha_Elox9,,
Thioclava_nitratireducens_25B10_4,Bacteria,rank_2,Thioclava_nitratireducens_25B10_4,Root,CE4,Bacteria,Thioclava_nitratireducens_25B10_4,,
Thiocystis_violascens_DSM_198,Bacteria,rank_2,Thiocystis_violascens_DSM_198,Root,CE4,Bacteria,Thiocystis_violascens_DSM_198,,
Thioflavicoccus_mobilis_8321,Bacteria,rank_2,Thioflavicoccus_mobilis_8321,Root,CE4,Bacteria,Thioflavicoccus_mobilis_8321,,
Thiomonas_arsenitoxydans_3As,Bacteria,rank_2,Thiomonas_arsenitoxydans_3As,Root,CE4,Bacteria,Thiomonas_arsenitoxydans_3As,,
Thiomonas_intermedia_K12,Bacteria,rank_2,Thiomonas_intermedia_K12,Root,CE4,Bacteria,Thiomonas_intermedia_K12,,
Thiomonas_sp._Bio17B3,Bacteria,rank_2,Thiomonas_sp._Bio17B3,Root,CE4,Bacteria,Thiomonas_sp._Bio17B3,,
Thiosulfativibrio_zosterae_AkT22,Bacteria,rank_2,Thiosulfativibrio_zosterae_AkT22,Root,CE4,Bacteria,Thiosulfativibrio_zosterae_AkT22,,
Thiothrix_sp._AS,Bacteria,rank_2,Thiothrix_sp._AS,Root,CE4,Bacteria,Thiothrix_sp._AS,,
Thiothrix_subterranea_Ku-5,Bacteria,rank_2,Thiothrix_subterranea_Ku-5,Root,CE4,Bacteria,Thiothrix_subterranea_Ku-5,,
Tissierella_sp._JN-28_GS13,Bacteria,rank_2,Tissierella_sp._JN-28_GS13,Root,CE4,Bacteria,Tissierella_sp._JN-28_GS13,,
Tistrella_mobilis_KA081020-065,Bacteria,rank_2,Tistrella_mobilis_KA081020-065,Root,CE4,Bacteria,Tistrella_mobilis_KA081020-065,,
TM7_phylum_sp._oral_taxon_349_PM007,Bacteria,rank_2,TM7_phylum_sp._oral_taxon_349_PM007,Root,CE4,Bacteria,TM7_phylum_sp._oral_taxon_349_PM007,,
Tolumonas_auensis_DSM_9187,Bacteria,rank_2,Tolumonas_auensis_DSM_9187,Root,CE4,Bacteria,Tolumonas_auensis_DSM_9187,,
Tolypothrix_sp._PCC_7910,Bacteria,rank_2,Tolypothrix_sp._PCC_7910,Root,CE4,Bacteria,Tolypothrix_sp._PCC_7910,,
Tomitella_fengzijianii_HY188,Bacteria,rank_2,Tomitella_fengzijianii_HY188,Root,CE4,Bacteria,Tomitella_fengzijianii_HY188,,
Torulaspora_delbrueckii_type_strain:CBS_1146,Eukaryota,rank_2,Torulaspora_delbrueckii_type_strain:CBS_1146,Root,CE4,Eukaryota,Torulaspora_delbrueckii_type_strain:CBS_1146,,
Torulaspora_globosa_CBS2947,Eukaryota,rank_2,Torulaspora_globosa_CBS2947,Root,CE4,Eukaryota,Torulaspora_globosa_CBS2947,,
Torulaspora_globosa_CBS764,Eukaryota,rank_2,Torulaspora_globosa_CBS764,Root,CE4,Eukaryota,Torulaspora_globosa_CBS764,,
Treponema_putidum_OMZ_835,Bacteria,rank_2,Treponema_putidum_OMZ_835,Root,CE4,Bacteria,Treponema_putidum_OMZ_835,,
Treponema_ruminis_RU1,Bacteria,rank_2,Treponema_ruminis_RU1,Root,CE4,Bacteria,Treponema_ruminis_RU1,,
Treponema_succinifaciens_DSM_2489,Bacteria,rank_2,Treponema_succinifaciens_DSM_2489,Root,CE4,Bacteria,Treponema_succinifaciens_DSM_2489,,
Treponema_vincentii_OMZ_862,Bacteria,rank_2,Treponema_vincentii_OMZ_862,Root,CE4,Bacteria,Treponema_vincentii_OMZ_862,,
Trichoderma_asperellum_FT101,Eukaryota,rank_2,Trichoderma_asperellum_FT101,Root,CE4,Eukaryota,Trichoderma_asperellum_FT101,,
Trichoderma_atroviride_P1,Eukaryota,rank_2,Trichoderma_atroviride_P1,Root,CE4,Eukaryota,Trichoderma_atroviride_P1,,
Trichoderma_simmonsii_GH-Sj1,Eukaryota,rank_2,Trichoderma_simmonsii_GH-Sj1,Root,CE4,Eukaryota,Trichoderma_simmonsii_GH-Sj1,,
Trichoderma_virens_FT-333,Eukaryota,rank_2,Trichoderma_virens_FT-333,Root,CE4,Eukaryota,Trichoderma_virens_FT-333,,
Trichoderma_virens_Gv29-8,Eukaryota,rank_2,Trichoderma_virens_Gv29-8,Root,CE4,Eukaryota,Trichoderma_virens_Gv29-8,,
Trichodesmium_erythraeum_IMS101,Bacteria,rank_2,Trichodesmium_erythraeum_IMS101,Root,CE4,Bacteria,Trichodesmium_erythraeum_IMS101,,
Trichomonas_vaginalis_Casu2,Eukaryota,rank_2,Trichomonas_vaginalis_Casu2,Root,CE4,Eukaryota,Trichomonas_vaginalis_Casu2,,
Trichomonas_vaginalis_Moz-4,Eukaryota,rank_2,Trichomonas_vaginalis_Moz-4,Root,CE4,Eukaryota,Trichomonas_vaginalis_Moz-4,,
Trichormus_variabilis_ATCC_29413,Bacteria,rank_2,Trichormus_variabilis_ATCC_29413,Root,CE4,Bacteria,Trichormus_variabilis_ATCC_29413,,
Trichormus_variabilis_NIES-23,Bacteria,rank_2,Trichormus_variabilis_NIES-23,Root,CE4,Bacteria,Trichormus_variabilis_NIES-23,,
Tritonibacter_mobilis,Bacteria,rank_2,Tritonibacter_mobilis,Root,CE4,Bacteria,Tritonibacter_mobilis,,
Tritonibacter_mobilis_F1926,Bacteria,rank_2,Tritonibacter_mobilis_F1926,Root,CE4,Bacteria,Tritonibacter_mobilis_F1926,,
Truepera_radiovictrix_DSM_17093,Bacteria,rank_2,Truepera_radiovictrix_DSM_17093,Root,CE4,Bacteria,Truepera_radiovictrix_DSM_17093,,
Trueperella_pecoris_15A0121,Bacteria,rank_2,Trueperella_pecoris_15A0121,Root,CE4,Bacteria,Trueperella_pecoris_15A0121,,
Trueperella_pecoris_19OD0592,Bacteria,rank_2,Trueperella_pecoris_19OD0592,Root,CE4,Bacteria,Trueperella_pecoris_19OD0592,,
Trueperella_pyogenes_2012CQ-ZSH,Bacteria,rank_2,Trueperella_pyogenes_2012CQ-ZSH,Root,CE4,Bacteria,Trueperella_pyogenes_2012CQ-ZSH,,
Trueperella_pyogenes_22/KM0800,Bacteria,rank_2,Trueperella_pyogenes_22/KM0800,Root,CE4,Bacteria,Trueperella_pyogenes_22/KM0800,,
Trueperella_pyogenes_Arash114,Bacteria,rank_2,Trueperella_pyogenes_Arash114,Root,CE4,Bacteria,Trueperella_pyogenes_Arash114,,
Trueperella_pyogenes_EMSSI21,Bacteria,rank_2,Trueperella_pyogenes_EMSSI21,Root,CE4,Bacteria,Trueperella_pyogenes_EMSSI21,,
Trueperella_pyogenes_jx18,Bacteria,rank_2,Trueperella_pyogenes_jx18,Root,CE4,Bacteria,Trueperella_pyogenes_jx18,,
Trueperella_pyogenes_TP8,Bacteria,rank_2,Trueperella_pyogenes_TP8,Root,CE4,Bacteria,Trueperella_pyogenes_TP8,,
Trueperella_sp._15IMD0307,Bacteria,rank_2,Trueperella_sp._15IMD0307,Root,CE4,Bacteria,Trueperella_sp._15IMD0307,,
Tsukamurella_paurometabola_DSM_20162,Bacteria,rank_2,Tsukamurella_paurometabola_DSM_20162,Root,CE4,Bacteria,Tsukamurella_paurometabola_DSM_20162,,
Tsukamurella_paurometabola_NCTC10741,Bacteria,rank_2,Tsukamurella_paurometabola_NCTC10741,Root,CE4,Bacteria,Tsukamurella_paurometabola_NCTC10741,,
Tsukamurella_pulmonis_TP-B0596,Bacteria,rank_2,Tsukamurella_pulmonis_TP-B0596,Root,CE4,Bacteria,Tsukamurella_pulmonis_TP-B0596,,
Tsukamurella_sp._FG11,Bacteria,rank_2,Tsukamurella_sp._FG11,Root,CE4,Bacteria,Tsukamurella_sp._FG11,,
Tsukamurella_sp._MH1,Bacteria,rank_2,Tsukamurella_sp._MH1,Root,CE4,Bacteria,Tsukamurella_sp._MH1,,
Tsukamurella_sp._PLM1,Bacteria,rank_2,Tsukamurella_sp._PLM1,Root,CE4,Bacteria,Tsukamurella_sp._PLM1,,
Tsukamurella_tyrosinosolvens_PDNC001,Bacteria,rank_2,Tsukamurella_tyrosinosolvens_PDNC001,Root,CE4,Bacteria,Tsukamurella_tyrosinosolvens_PDNC001,,
Tsuneonella_dongtanensis_KCTC_22672,Bacteria,rank_2,Tsuneonella_dongtanensis_KCTC_22672,Root,CE4,Bacteria,Tsuneonella_dongtanensis_KCTC_22672,,
Tumebacillus_algifaecis_THMBR28,Bacteria,rank_2,Tumebacillus_algifaecis_THMBR28,Root,CE4,Bacteria,Tumebacillus_algifaecis_THMBR28,,
Tumebacillus_avium_AR23208,Bacteria,rank_2,Tumebacillus_avium_AR23208,Root,CE4,Bacteria,Tumebacillus_avium_AR23208,,
Turicibacter_bilis_ISU324,Bacteria,rank_2,Turicibacter_bilis_ISU324,Root,CE4,Bacteria,Turicibacter_bilis_ISU324,,
Turicibacter_bilis_MMM721,Bacteria,rank_2,Turicibacter_bilis_MMM721,Root,CE4,Bacteria,Turicibacter_bilis_MMM721,,
Turicibacter_bilis_PIG517,Bacteria,rank_2,Turicibacter_bilis_PIG517,Root,CE4,Bacteria,Turicibacter_bilis_PIG517,,
Turicibacter_sanguinis_MOL361,Bacteria,rank_2,Turicibacter_sanguinis_MOL361,Root,CE4,Bacteria,Turicibacter_sanguinis_MOL361,,
Turicibacter_sp._H121,Bacteria,rank_2,Turicibacter_sp._H121,Root,CE4,Bacteria,Turicibacter_sp._H121,,
Turneriella_parva_DSM_21527,Bacteria,rank_2,Turneriella_parva_DSM_21527,Root,CE4,Bacteria,Turneriella_parva_DSM_21527,,
uncultured_Acidobacteria_bacterium,Bacteria,rank_2,uncultured_Acidobacteria_bacterium,Root,CE4,Bacteria,uncultured_Acidobacteria_bacterium,,
uncultured_archaeon_ASS_A1,Archaea,rank_2,uncultured_archaeon_ASS_A1,Root,CE4,Archaea,uncultured_archaeon_ASS_A1,,
uncultured_bacterium,Bacteria,rank_2,uncultured_bacterium,Root,CE4,Bacteria,uncultured_bacterium,,
uncultured_bacterium_Contig54,Bacteria,rank_2,uncultured_bacterium_Contig54,Root,CE4,Bacteria,uncultured_bacterium_Contig54,,
uncultured_bacterium_Contigcl_1738,Bacteria,rank_2,uncultured_bacterium_Contigcl_1738,Root,CE4,Bacteria,uncultured_bacterium_Contigcl_1738,,
uncultured_bacterium_LAB25,Bacteria,rank_2,uncultured_bacterium_LAB25,Root,CE4,Bacteria,uncultured_bacterium_LAB25,,
uncultured_beta_proteobacterium_HF0010_04H24,Bacteria,rank_2,uncultured_beta_proteobacterium_HF0010_04H24,Root,CE4,Bacteria,uncultured_beta_proteobacterium_HF0010_04H24,,
uncultured_Caudovirales_phage_A44,Viruses,rank_2,uncultured_Caudovirales_phage_A44,Root,CE4,Viruses,uncultured_Caudovirales_phage_A44,,
uncultured_marine_microorganism_HF4000_007I05,unclassified,rank_2,uncultured_marine_microorganism_HF4000_007I05,Root,CE4,unclassified,uncultured_marine_microorganism_HF4000_007I05,,
uncultured_Microgenomates_bacterium_Rifle_16ft_4_minimus_37906,Bacteria,rank_2,uncultured_Microgenomates_bacterium_Rifle_16ft_4_minimus_37906,Root,CE4,Bacteria,uncultured_Microgenomates_bacterium_Rifle_16ft_4_minimus_37906,,
uncultured_microorganism,unclassified,rank_2,uncultured_microorganism,Root,CE4,unclassified,uncultured_microorganism,,
uncultured_organism,unclassified,rank_2,uncultured_organism,Root,CE4,unclassified,uncultured_organism,,
uncultured_Prevotella_sp.,Bacteria,rank_2,uncultured_Prevotella_sp.,Root,CE4,Bacteria,uncultured_Prevotella_sp.,,
Undibacterium_parvum_DSM_23061,Bacteria,rank_2,Undibacterium_parvum_DSM_23061,Root,CE4,Bacteria,Undibacterium_parvum_DSM_23061,,
Undibacterium_piscinae_S11R28,Bacteria,rank_2,Undibacterium_piscinae_S11R28,Root,CE4,Bacteria,Undibacterium_piscinae_S11R28,,
Undibacterium_sp._KW1,Bacteria,rank_2,Undibacterium_sp._KW1,Root,CE4,Bacteria,Undibacterium_sp._KW1,,
Undibacterium_sp._YM2,Bacteria,rank_2,Undibacterium_sp._YM2,Root,CE4,Bacteria,Undibacterium_sp._YM2,,
unidentified,unclassified,rank_2,unidentified,Root,CE4,unclassified,unidentified,,
Urbifossiella_limnaea_ETA_A1,Bacteria,rank_2,Urbifossiella_limnaea_ETA_A1,Root,CE4,Bacteria,Urbifossiella_limnaea_ETA_A1,,
Urechidicola_croceus_LPB0138,Bacteria,rank_2,Urechidicola_croceus_LPB0138,Root,CE4,Bacteria,Urechidicola_croceus_LPB0138,,
Ureibacillus_thermophilus_LM102,Bacteria,rank_2,Ureibacillus_thermophilus_LM102,Root,CE4,Bacteria,Ureibacillus_thermophilus_LM102,,
Uruburuella_suis_1258/02,Bacteria,rank_2,Uruburuella_suis_1258/02,Root,CE4,Bacteria,Uruburuella_suis_1258/02,,
Uruburuella_testudinis_CCUG_63373m,Bacteria,rank_2,Uruburuella_testudinis_CCUG_63373m,Root,CE4,Bacteria,Uruburuella_testudinis_CCUG_63373m,,
Usitatibacter_palustris_Swamp67,Bacteria,rank_2,Usitatibacter_palustris_Swamp67,Root,CE4,Bacteria,Usitatibacter_palustris_Swamp67,,
Ustilaginoidea_virens_UV-8b,Eukaryota,rank_2,Ustilaginoidea_virens_UV-8b,Root,CE4,Eukaryota,Ustilaginoidea_virens_UV-8b,,
Ustilago_bromivora_UB2112,Eukaryota,rank_2,Ustilago_bromivora_UB2112,Root,CE4,Eukaryota,Ustilago_bromivora_UB2112,,
Ustilago_hordei_Uh805,Eukaryota,rank_2,Ustilago_hordei_Uh805,Root,CE4,Eukaryota,Ustilago_hordei_Uh805,,
Vagococcus_carniphilus_ATCC_BAA-640,Bacteria,rank_2,Vagococcus_carniphilus_ATCC_BAA-640,Root,CE4,Bacteria,Vagococcus_carniphilus_ATCC_BAA-640,,
Vagococcus_coleopterorum_HDW17A,Bacteria,rank_2,Vagococcus_coleopterorum_HDW17A,Root,CE4,Bacteria,Vagococcus_coleopterorum_HDW17A,,
Vagococcus_fluvialis_110B2,Bacteria,rank_2,Vagococcus_fluvialis_110B2,Root,CE4,Bacteria,Vagococcus_fluvialis_110B2,,
Vagococcus_fluvialis_25B2,Bacteria,rank_2,Vagococcus_fluvialis_25B2,Root,CE4,Bacteria,Vagococcus_fluvialis_25B2,,
Vagococcus_fluvialis_36B2,Bacteria,rank_2,Vagococcus_fluvialis_36B2,Root,CE4,Bacteria,Vagococcus_fluvialis_36B2,,
Vagococcus_hydrophili_HDW17B,Bacteria,rank_2,Vagococcus_hydrophili_HDW17B,Root,CE4,Bacteria,Vagococcus_hydrophili_HDW17B,,
Vagococcus_lutrae_AT03,Bacteria,rank_2,Vagococcus_lutrae_AT03,Root,CE4,Bacteria,Vagococcus_lutrae_AT03,,
Vagococcus_lutrae_AT15,Bacteria,rank_2,Vagococcus_lutrae_AT15,Root,CE4,Bacteria,Vagococcus_lutrae_AT15,,
Vagococcus_lutrae_AT32,Bacteria,rank_2,Vagococcus_lutrae_AT32,Root,CE4,Bacteria,Vagococcus_lutrae_AT32,,
Vagococcus_lutrae_AT33,Bacteria,rank_2,Vagococcus_lutrae_AT33,Root,CE4,Bacteria,Vagococcus_lutrae_AT33,,
Vagococcus_penaei_CD276,Bacteria,rank_2,Vagococcus_penaei_CD276,Root,CE4,Bacteria,Vagococcus_penaei_CD276,,
Vagococcus_sp._CY52-2,Bacteria,rank_2,Vagococcus_sp._CY52-2,Root,CE4,Bacteria,Vagococcus_sp._CY52-2,,
Vagococcus_sp._G314FT,Bacteria,rank_2,Vagococcus_sp._G314FT,Root,CE4,Bacteria,Vagococcus_sp._G314FT,,
Vagococcus_teuberi_DSM_21459,Bacteria,rank_2,Vagococcus_teuberi_DSM_21459,Root,CE4,Bacteria,Vagococcus_teuberi_DSM_21459,,
Vallitalea_guaymasensis_Ra1766G1,Bacteria,rank_2,Vallitalea_guaymasensis_Ra1766G1,Root,CE4,Bacteria,Vallitalea_guaymasensis_Ra1766G1,,
Vallitalea_pronyensis_FatNI3,Bacteria,rank_2,Vallitalea_pronyensis_FatNI3,Root,CE4,Bacteria,Vallitalea_pronyensis_FatNI3,,
Variovorax_boronicumulans_J1,Bacteria,rank_2,Variovorax_boronicumulans_J1,Root,CE4,Bacteria,Variovorax_boronicumulans_J1,,
Variovorax_paradoxus_5C-2,Bacteria,rank_2,Variovorax_paradoxus_5C-2,Root,CE4,Bacteria,Variovorax_paradoxus_5C-2,,
Variovorax_paradoxus_B4,Bacteria,rank_2,Variovorax_paradoxus_B4,Root,CE4,Bacteria,Variovorax_paradoxus_B4,,
Variovorax_paradoxus_CSUSB,Bacteria,rank_2,Variovorax_paradoxus_CSUSB,Root,CE4,Bacteria,Variovorax_paradoxus_CSUSB,,
Variovorax_paradoxus_EPS,Bacteria,rank_2,Variovorax_paradoxus_EPS,Root,CE4,Bacteria,Variovorax_paradoxus_EPS,,
Variovorax_paradoxus_IPSP_MA_2,Bacteria,rank_2,Variovorax_paradoxus_IPSP_MA_2,Root,CE4,Bacteria,Variovorax_paradoxus_IPSP_MA_2,,
Variovorax_paradoxus_JBCE486,Bacteria,rank_2,Variovorax_paradoxus_JBCE486,Root,CE4,Bacteria,Variovorax_paradoxus_JBCE486,,
Variovorax_paradoxus_S110,Bacteria,rank_2,Variovorax_paradoxus_S110,Root,CE4,Bacteria,Variovorax_paradoxus_S110,,
Variovorax_paradoxus_VAI-C,Bacteria,rank_2,Variovorax_paradoxus_VAI-C,Root,CE4,Bacteria,Variovorax_paradoxus_VAI-C,,
Variovorax_sp._38R,Bacteria,rank_2,Variovorax_sp._38R,Root,CE4,Bacteria,Variovorax_sp._38R,,
Variovorax_sp._HW608,Bacteria,rank_2,Variovorax_sp._HW608,Root,CE4,Bacteria,Variovorax_sp._HW608,,
Variovorax_sp._PAMC_28711,Bacteria,rank_2,Variovorax_sp._PAMC_28711,Root,CE4,Bacteria,Variovorax_sp._PAMC_28711,,
Variovorax_sp._PAMC26660,Bacteria,rank_2,Variovorax_sp._PAMC26660,Root,CE4,Bacteria,Variovorax_sp._PAMC26660,,
Variovorax_sp._PAMC28562,Bacteria,rank_2,Variovorax_sp._PAMC28562,Root,CE4,Bacteria,Variovorax_sp._PAMC28562,,
Variovorax_sp._PBL-E5,Bacteria,rank_2,Variovorax_sp._PBL-E5,Root,CE4,Bacteria,Variovorax_sp._PBL-E5,,
Variovorax_sp._PBL-H6,Bacteria,rank_2,Variovorax_sp._PBL-H6,Root,CE4,Bacteria,Variovorax_sp._PBL-H6,,
Variovorax_sp._PBS-H4,Bacteria,rank_2,Variovorax_sp._PBS-H4,Root,CE4,Bacteria,Variovorax_sp._PBS-H4,,
Variovorax_sp._PDNC026,Bacteria,rank_2,Variovorax_sp._PDNC026,Root,CE4,Bacteria,Variovorax_sp._PDNC026,,
Variovorax_sp._PMC12,Bacteria,rank_2,Variovorax_sp._PMC12,Root,CE4,Bacteria,Variovorax_sp._PMC12,,
Variovorax_sp._RA8,Bacteria,rank_2,Variovorax_sp._RA8,Root,CE4,Bacteria,Variovorax_sp._RA8,,
Variovorax_sp._RKNM96,Bacteria,rank_2,Variovorax_sp._RKNM96,Root,CE4,Bacteria,Variovorax_sp._RKNM96,,
Variovorax_sp._SRS16,Bacteria,rank_2,Variovorax_sp._SRS16,Root,CE4,Bacteria,Variovorax_sp._SRS16,,
Variovorax_sp._WDL1,Bacteria,rank_2,Variovorax_sp._WDL1,Root,CE4,Bacteria,Variovorax_sp._WDL1,,
Venturia_effusa_albino,Eukaryota,rank_2,Venturia_effusa_albino,Root,CE4,Eukaryota,Venturia_effusa_albino,,
Verminephrobacter_eiseniae_EF01-2,Bacteria,rank_2,Verminephrobacter_eiseniae_EF01-2,Root,CE4,Bacteria,Verminephrobacter_eiseniae_EF01-2,,
Verrucomicrobia_bacterium_HZ-65,Bacteria,rank_2,Verrucomicrobia_bacterium_HZ-65,Root,CE4,Bacteria,Verrucomicrobia_bacterium_HZ-65,,
Verrucomicrobium_sp._GAS474,Bacteria,rank_2,Verrucomicrobium_sp._GAS474,Root,CE4,Bacteria,Verrucomicrobium_sp._GAS474,,
Verrucosispora_sp._NA02020,Bacteria,rank_2,Verrucosispora_sp._NA02020,Root,CE4,Bacteria,Verrucosispora_sp._NA02020,,
Vescimonas_coprocola_MM50,Bacteria,rank_2,Vescimonas_coprocola_MM50,Root,CE4,Bacteria,Vescimonas_coprocola_MM50,,
Vescimonas_fastidiosa_MM35,Bacteria,rank_2,Vescimonas_fastidiosa_MM35,Root,CE4,Bacteria,Vescimonas_fastidiosa_MM35,,
Vibrio_algicola_SM1977,Bacteria,rank_2,Vibrio_algicola_SM1977,Root,CE4,Bacteria,Vibrio_algicola_SM1977,,
Vibrio_alginolyticus_138-2,Bacteria,rank_2,Vibrio_alginolyticus_138-2,Root,CE4,Bacteria,Vibrio_alginolyticus_138-2,,
Vibrio_alginolyticus_ATCC_33787,Bacteria,rank_2,Vibrio_alginolyticus_ATCC_33787,Root,CE4,Bacteria,Vibrio_alginolyticus_ATCC_33787,,
Vibrio_alginolyticus_E06333,Bacteria,rank_2,Vibrio_alginolyticus_E06333,Root,CE4,Bacteria,Vibrio_alginolyticus_E06333,,
Vibrio_alginolyticus_FDAARGOS_114,Bacteria,rank_2,Vibrio_alginolyticus_FDAARGOS_114,Root,CE4,Bacteria,Vibrio_alginolyticus_FDAARGOS_114,,
Vibrio_alginolyticus_H-8,Bacteria,rank_2,Vibrio_alginolyticus_H-8,Root,CE4,Bacteria,Vibrio_alginolyticus_H-8,,
Vibrio_alginolyticus_HYV1,Bacteria,rank_2,Vibrio_alginolyticus_HYV1,Root,CE4,Bacteria,Vibrio_alginolyticus_HYV1,,
Vibrio_alginolyticus_isolate_K04M3,Bacteria,rank_2,Vibrio_alginolyticus_isolate_K04M3,Root,CE4,Bacteria,Vibrio_alginolyticus_isolate_K04M3,,
Vibrio_alginolyticus_LHF01,Bacteria,rank_2,Vibrio_alginolyticus_LHF01,Root,CE4,Bacteria,Vibrio_alginolyticus_LHF01,,
Vibrio_alginolyticus_Vb1833,Bacteria,rank_2,Vibrio_alginolyticus_Vb1833,Root,CE4,Bacteria,Vibrio_alginolyticus_Vb1833,,
Vibrio_anguillarum_178/90,Bacteria,rank_2,Vibrio_anguillarum_178/90,Root,CE4,Bacteria,Vibrio_anguillarum_178/90,,
Vibrio_anguillarum_4299,Bacteria,rank_2,Vibrio_anguillarum_4299,Root,CE4,Bacteria,Vibrio_anguillarum_4299,,
Vibrio_anguillarum_775,Bacteria,rank_2,Vibrio_anguillarum_775,Root,CE4,Bacteria,Vibrio_anguillarum_775,,
Vibrio_anguillarum_90-11-286,Bacteria,rank_2,Vibrio_anguillarum_90-11-286,Root,CE4,Bacteria,Vibrio_anguillarum_90-11-286,,
Vibrio_anguillarum_CNEVA_NB11008,Bacteria,rank_2,Vibrio_anguillarum_CNEVA_NB11008,Root,CE4,Bacteria,Vibrio_anguillarum_CNEVA_NB11008,,
Vibrio_anguillarum_JLL237,Bacteria,rank_2,Vibrio_anguillarum_JLL237,Root,CE4,Bacteria,Vibrio_anguillarum_JLL237,,
Vibrio_anguillarum_MHK3,Bacteria,rank_2,Vibrio_anguillarum_MHK3,Root,CE4,Bacteria,Vibrio_anguillarum_MHK3,,
Vibrio_anguillarum_PF4,Bacteria,rank_2,Vibrio_anguillarum_PF4,Root,CE4,Bacteria,Vibrio_anguillarum_PF4,,
Vibrio_anguillarum_PF7,Bacteria,rank_2,Vibrio_anguillarum_PF7,Root,CE4,Bacteria,Vibrio_anguillarum_PF7,,
Vibrio_anguillarum_S2_2/9,Bacteria,rank_2,Vibrio_anguillarum_S2_2/9,Root,CE4,Bacteria,Vibrio_anguillarum_S2_2/9,,
Vibrio_aquimaris_THAF100,Bacteria,rank_2,Vibrio_aquimaris_THAF100,Root,CE4,Bacteria,Vibrio_aquimaris_THAF100,,
Vibrio_breoganii_FF50,Bacteria,rank_2,Vibrio_breoganii_FF50,Root,CE4,Bacteria,Vibrio_breoganii_FF50,,
Vibrio_campbellii_1114GL,Bacteria,rank_2,Vibrio_campbellii_1114GL,Root,CE4,Bacteria,Vibrio_campbellii_1114GL,,
Vibrio_campbellii_20130629003S01,Bacteria,rank_2,Vibrio_campbellii_20130629003S01,Root,CE4,Bacteria,Vibrio_campbellii_20130629003S01,,
Vibrio_campbellii_ATCC_BAA-1116,Bacteria,rank_2,Vibrio_campbellii_ATCC_BAA-1116,Root,CE4,Bacteria,Vibrio_campbellii_ATCC_BAA-1116,,
