tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2
Streptococcus_pyogenes_emmSTG866.1,Bacteria,rank_2,Streptococcus_pyogenes_emmSTG866.1,Root,GH18,Bacteria,Streptococcus_pyogenes_emmSTG866.1
Streptococcus_pyogenes_HarveyGAS,Bacteria,rank_2,Streptococcus_pyogenes_HarveyGAS,Root,GH18,Bacteria,Streptococcus_pyogenes_HarveyGAS
Streptococcus_pyogenes_HKU360,Bacteria,rank_2,Streptococcus_pyogenes_HKU360,Root,GH18,Bacteria,Streptococcus_pyogenes_HKU360
Streptococcus_pyogenes_HSC5,Bacteria,rank_2,Streptococcus_pyogenes_HSC5,Root,GH18,Bacteria,Streptococcus_pyogenes_HSC5
Streptococcus_pyogenes_M1_476,Bacteria,rank_2,Streptococcus_pyogenes_M1_476,Root,GH18,Bacteria,Streptococcus_pyogenes_M1_476
Streptococcus_pyogenes_M23ND,Bacteria,rank_2,Streptococcus_pyogenes_M23ND,Root,GH18,Bacteria,Streptococcus_pyogenes_M23ND
Streptococcus_pyogenes_M75,Bacteria,rank_2,Streptococcus_pyogenes_M75,Root,GH18,Bacteria,Streptococcus_pyogenes_M75
Streptococcus_pyogenes_MGAS10270,Bacteria,rank_2,Streptococcus_pyogenes_MGAS10270,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS10270
Streptococcus_pyogenes_MGAS10394,Bacteria,rank_2,Streptococcus_pyogenes_MGAS10394,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS10394
Streptococcus_pyogenes_MGAS10750,Bacteria,rank_2,Streptococcus_pyogenes_MGAS10750,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS10750
Streptococcus_pyogenes_MGAS2096,Bacteria,rank_2,Streptococcus_pyogenes_MGAS2096,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS2096
Streptococcus_pyogenes_MGAS27061,Bacteria,rank_2,Streptococcus_pyogenes_MGAS27061,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS27061
Streptococcus_pyogenes_MGAS28085,Bacteria,rank_2,Streptococcus_pyogenes_MGAS28085,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS28085
Streptococcus_pyogenes_MGAS6180,Bacteria,rank_2,Streptococcus_pyogenes_MGAS6180,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS6180
Streptococcus_pyogenes_MGAS8232,Bacteria,rank_2,Streptococcus_pyogenes_MGAS8232,Root,GH18,Bacteria,Streptococcus_pyogenes_MGAS8232
Streptococcus_pyogenes_NCTC10874,Bacteria,rank_2,Streptococcus_pyogenes_NCTC10874,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC10874
Streptococcus_pyogenes_NCTC10876,Bacteria,rank_2,Streptococcus_pyogenes_NCTC10876,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC10876
Streptococcus_pyogenes_NCTC10879,Bacteria,rank_2,Streptococcus_pyogenes_NCTC10879,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC10879
Streptococcus_pyogenes_NCTC10880,Bacteria,rank_2,Streptococcus_pyogenes_NCTC10880,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC10880
Streptococcus_pyogenes_NCTC12044,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12044,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12044
Streptococcus_pyogenes_NCTC12045,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12045,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12045
Streptococcus_pyogenes_NCTC12050,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12050,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12050
Streptococcus_pyogenes_NCTC12057,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12057,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12057
Streptococcus_pyogenes_NCTC12062,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12062,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12062
Streptococcus_pyogenes_NCTC12068,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12068,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12068
Streptococcus_pyogenes_NCTC12840,Bacteria,rank_2,Streptococcus_pyogenes_NCTC12840,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC12840
Streptococcus_pyogenes_NCTC13736,Bacteria,rank_2,Streptococcus_pyogenes_NCTC13736,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC13736
Streptococcus_pyogenes_NCTC13737,Bacteria,rank_2,Streptococcus_pyogenes_NCTC13737,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC13737
Streptococcus_pyogenes_NCTC13738,Bacteria,rank_2,Streptococcus_pyogenes_NCTC13738,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC13738
Streptococcus_pyogenes_NCTC13739,Bacteria,rank_2,Streptococcus_pyogenes_NCTC13739,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC13739
Streptococcus_pyogenes_NCTC8193,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8193,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8193
Streptococcus_pyogenes_NCTC8195,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8195,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8195
Streptococcus_pyogenes_NCTC8227,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8227,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8227
Streptococcus_pyogenes_NCTC8230,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8230,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8230
Streptococcus_pyogenes_NCTC8232,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8232,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8232
Streptococcus_pyogenes_NCTC8314,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8314,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8314
Streptococcus_pyogenes_NCTC8316,Bacteria,rank_2,Streptococcus_pyogenes_NCTC8316,Root,GH18,Bacteria,Streptococcus_pyogenes_NCTC8316
Streptococcus_pyogenes_NGAS322,Bacteria,rank_2,Streptococcus_pyogenes_NGAS322,Root,GH18,Bacteria,Streptococcus_pyogenes_NGAS322
Streptococcus_pyogenes_NGAS638,Bacteria,rank_2,Streptococcus_pyogenes_NGAS638,Root,GH18,Bacteria,Streptococcus_pyogenes_NGAS638
Streptococcus_pyogenes_NGAS743,Bacteria,rank_2,Streptococcus_pyogenes_NGAS743,Root,GH18,Bacteria,Streptococcus_pyogenes_NGAS743
Streptococcus_pyogenes_TSPY165,Bacteria,rank_2,Streptococcus_pyogenes_TSPY165,Root,GH18,Bacteria,Streptococcus_pyogenes_TSPY165
Streptococcus_pyogenes_TSPY556,Bacteria,rank_2,Streptococcus_pyogenes_TSPY556,Root,GH18,Bacteria,Streptococcus_pyogenes_TSPY556
Streptomonospora_litoralis_M2,Bacteria,rank_2,Streptomonospora_litoralis_M2,Root,GH18,Bacteria,Streptomonospora_litoralis_M2
Streptomyces_actuosus_ATCC_25421,Bacteria,rank_2,Streptomyces_actuosus_ATCC_25421,Root,GH18,Bacteria,Streptomyces_actuosus_ATCC_25421
Streptomyces_akebiae_MG28,Bacteria,rank_2,Streptomyces_akebiae_MG28,Root,GH18,Bacteria,Streptomyces_akebiae_MG28
Streptomyces_albidoflavus_CCOS_2040,Bacteria,rank_2,Streptomyces_albidoflavus_CCOS_2040,Root,GH18,Bacteria,Streptomyces_albidoflavus_CCOS_2040
Streptomyces_albidoflavus_J1074/R2,Bacteria,rank_2,Streptomyces_albidoflavus_J1074/R2,Root,GH18,Bacteria,Streptomyces_albidoflavus_J1074/R2
Streptomyces_albidoflavus_LGO-A16,Bacteria,rank_2,Streptomyces_albidoflavus_LGO-A16,Root,GH18,Bacteria,Streptomyces_albidoflavus_LGO-A16
Streptomyces_albidoflavus_UYFA156,Bacteria,rank_2,Streptomyces_albidoflavus_UYFA156,Root,GH18,Bacteria,Streptomyces_albidoflavus_UYFA156
Streptomyces_albireticuli_SMD11,Bacteria,rank_2,Streptomyces_albireticuli_SMD11,Root,GH18,Bacteria,Streptomyces_albireticuli_SMD11
Streptomyces_alboflavus_MDJK44,Bacteria,rank_2,Streptomyces_alboflavus_MDJK44,Root,GH18,Bacteria,Streptomyces_alboflavus_MDJK44
Streptomyces_alboniger_ATCC_12461,Bacteria,rank_2,Streptomyces_alboniger_ATCC_12461,Root,GH18,Bacteria,Streptomyces_alboniger_ATCC_12461
Streptomyces_albulus_IFO14147,Bacteria,rank_2,Streptomyces_albulus_IFO14147,Root,GH18,Bacteria,Streptomyces_albulus_IFO14147
Streptomyces_albus_BK3-25,Bacteria,rank_2,Streptomyces_albus_BK3-25,Root,GH18,Bacteria,Streptomyces_albus_BK3-25
Streptomyces_albus_CAS922,Bacteria,rank_2,Streptomyces_albus_CAS922,Root,GH18,Bacteria,Streptomyces_albus_CAS922
Streptomyces_albus_INA_01303,Bacteria,rank_2,Streptomyces_albus_INA_01303,Root,GH18,Bacteria,Streptomyces_albus_INA_01303
Streptomyces_albus_SM254,Bacteria,rank_2,Streptomyces_albus_SM254,Root,GH18,Bacteria,Streptomyces_albus_SM254
Streptomyces_albus_ZD11,Bacteria,rank_2,Streptomyces_albus_ZD11,Root,GH18,Bacteria,Streptomyces_albus_ZD11
Streptomyces_alfalfae_XN-04,Bacteria,rank_2,Streptomyces_alfalfae_XN-04,Root,GH18,Bacteria,Streptomyces_alfalfae_XN-04
Streptomyces_ambofaciens_ATCC_23877,Bacteria,rank_2,Streptomyces_ambofaciens_ATCC_23877,Root,GH18,Bacteria,Streptomyces_ambofaciens_ATCC_23877
Streptomyces_ambofaciens_DSM_40697,Bacteria,rank_2,Streptomyces_ambofaciens_DSM_40697,Root,GH18,Bacteria,Streptomyces_ambofaciens_DSM_40697
Streptomyces_angustmyceticus_JCM_4053,Bacteria,rank_2,Streptomyces_angustmyceticus_JCM_4053,Root,GH18,Bacteria,Streptomyces_angustmyceticus_JCM_4053
Streptomyces_antibioticus_DSM_41481,Bacteria,rank_2,Streptomyces_antibioticus_DSM_41481,Root,GH18,Bacteria,Streptomyces_antibioticus_DSM_41481
Streptomyces_anulatus_VUW1,Bacteria,rank_2,Streptomyces_anulatus_VUW1,Root,GH18,Bacteria,Streptomyces_anulatus_VUW1
Streptomyces_armeniacus_ATCC_15676,Bacteria,rank_2,Streptomyces_armeniacus_ATCC_15676,Root,GH18,Bacteria,Streptomyces_armeniacus_ATCC_15676
Streptomyces_asoensis_H2S5,Bacteria,rank_2,Streptomyces_asoensis_H2S5,Root,GH18,Bacteria,Streptomyces_asoensis_H2S5
Streptomyces_asterosporus_DSM_41452,Bacteria,rank_2,Streptomyces_asterosporus_DSM_41452,Root,GH18,Bacteria,Streptomyces_asterosporus_DSM_41452
Streptomyces_atratus_SCSIO_ZH16,Bacteria,rank_2,Streptomyces_atratus_SCSIO_ZH16,Root,GH18,Bacteria,Streptomyces_atratus_SCSIO_ZH16
Streptomyces_auratus_AGR0001,Bacteria,rank_2,Streptomyces_auratus_AGR0001,Root,GH18,Bacteria,Streptomyces_auratus_AGR0001
Streptomyces_aureoverticillatus_HN6,Bacteria,rank_2,Streptomyces_aureoverticillatus_HN6,Root,GH18,Bacteria,Streptomyces_aureoverticillatus_HN6
Streptomyces_autolyticus_CGMCC0516,Bacteria,rank_2,Streptomyces_autolyticus_CGMCC0516,Root,GH18,Bacteria,Streptomyces_autolyticus_CGMCC0516
Streptomyces_avermitilis_MA-4680_=_NBRC_14893,Bacteria,rank_2,Streptomyces_avermitilis_MA-4680_=_NBRC_14893,Root,GH18,Bacteria,Streptomyces_avermitilis_MA-4680_=_NBRC_14893
Streptomyces_bathyalis_LN3S51,Bacteria,rank_2,Streptomyces_bathyalis_LN3S51,Root,GH18,Bacteria,Streptomyces_bathyalis_LN3S51
Streptomyces_bingchenggensis_BCW-1,Bacteria,rank_2,Streptomyces_bingchenggensis_BCW-1,Root,GH18,Bacteria,Streptomyces_bingchenggensis_BCW-1
Streptomyces_broussonetiae_T44,Bacteria,rank_2,Streptomyces_broussonetiae_T44,Root,GH18,Bacteria,Streptomyces_broussonetiae_T44
Streptomyces_brunneus_CR22,Bacteria,rank_2,Streptomyces_brunneus_CR22,Root,GH18,Bacteria,Streptomyces_brunneus_CR22
Streptomyces_buecherae_AC541,Bacteria,rank_2,Streptomyces_buecherae_AC541,Root,GH18,Bacteria,Streptomyces_buecherae_AC541
Streptomyces_cadmiisoli_ZFG47,Bacteria,rank_2,Streptomyces_cadmiisoli_ZFG47,Root,GH18,Bacteria,Streptomyces_cadmiisoli_ZFG47
Streptomyces_californicus_FDAARGOS_1209,Bacteria,rank_2,Streptomyces_californicus_FDAARGOS_1209,Root,GH18,Bacteria,Streptomyces_californicus_FDAARGOS_1209
Streptomyces_californicus_FDAARGOS_1210,Bacteria,rank_2,Streptomyces_californicus_FDAARGOS_1210,Root,GH18,Bacteria,Streptomyces_californicus_FDAARGOS_1210
Streptomyces_carpaticus_SCPM-O-B-9993,Bacteria,rank_2,Streptomyces_carpaticus_SCPM-O-B-9993,Root,GH18,Bacteria,Streptomyces_carpaticus_SCPM-O-B-9993
Streptomyces_cavourensis_1AS2a,Bacteria,rank_2,Streptomyces_cavourensis_1AS2a,Root,GH18,Bacteria,Streptomyces_cavourensis_1AS2a
Streptomyces_cavourensis_F2,Bacteria,rank_2,Streptomyces_cavourensis_F2,Root,GH18,Bacteria,Streptomyces_cavourensis_F2
Streptomyces_cavourensis_TJ430,Bacteria,rank_2,Streptomyces_cavourensis_TJ430,Root,GH18,Bacteria,Streptomyces_cavourensis_TJ430
Streptomyces_chartreusis_ATCC_14922,Bacteria,rank_2,Streptomyces_chartreusis_ATCC_14922,Root,GH18,Bacteria,Streptomyces_chartreusis_ATCC_14922
Streptomyces_chartreusis_NA02069,Bacteria,rank_2,Streptomyces_chartreusis_NA02069,Root,GH18,Bacteria,Streptomyces_chartreusis_NA02069
Streptomyces_chromofuscus_DSM_40273,Bacteria,rank_2,Streptomyces_chromofuscus_DSM_40273,Root,GH18,Bacteria,Streptomyces_chromofuscus_DSM_40273
Streptomyces_cinereoruber_ATCC_19740,Bacteria,rank_2,Streptomyces_cinereoruber_ATCC_19740,Root,GH18,Bacteria,Streptomyces_cinereoruber_ATCC_19740
Streptomyces_citricolor_JCM_5028,Bacteria,rank_2,Streptomyces_citricolor_JCM_5028,Root,GH18,Bacteria,Streptomyces_citricolor_JCM_5028
Streptomyces_clavuligerus_ATCC_27064,Bacteria,rank_2,Streptomyces_clavuligerus_ATCC_27064,Root,GH18,Bacteria,Streptomyces_clavuligerus_ATCC_27064
Streptomyces_clavuligerus_F1D1,Bacteria,rank_2,Streptomyces_clavuligerus_F1D1,Root,GH18,Bacteria,Streptomyces_clavuligerus_F1D1
Streptomyces_clavuligerus_F613-1,Bacteria,rank_2,Streptomyces_clavuligerus_F613-1,Root,GH18,Bacteria,Streptomyces_clavuligerus_F613-1
Streptomyces_coelicolor_A3(2),Bacteria,rank_2,Streptomyces_coelicolor_A3(2),Root,GH18,Bacteria,Streptomyces_coelicolor_A3(2)
Streptomyces_coelicolor_JCM_4020,Bacteria,rank_2,Streptomyces_coelicolor_JCM_4020,Root,GH18,Bacteria,Streptomyces_coelicolor_JCM_4020
Streptomyces_coelicolor_M1154/pAMX4/pGP1416,Bacteria,rank_2,Streptomyces_coelicolor_M1154/pAMX4/pGP1416,Root,GH18,Bacteria,Streptomyces_coelicolor_M1154/pAMX4/pGP1416
Streptomyces_coeruleorubidus_ATCC_13740,Bacteria,rank_2,Streptomyces_coeruleorubidus_ATCC_13740,Root,GH18,Bacteria,Streptomyces_coeruleorubidus_ATCC_13740
Streptomyces_collinus_L2,Bacteria,rank_2,Streptomyces_collinus_L2,Root,GH18,Bacteria,Streptomyces_collinus_L2
Streptomyces_cyaneochromogenes_MK-45,Bacteria,rank_2,Streptomyces_cyaneochromogenes_MK-45,Root,GH18,Bacteria,Streptomyces_cyaneochromogenes_MK-45
Streptomyces_cyaneogriseus_subsp._noncyanogenus_NMWT_1,Bacteria,rank_2,Streptomyces_cyaneogriseus_subsp._noncyanogenus_NMWT_1,Root,GH18,Bacteria,Streptomyces_cyaneogriseus_subsp._noncyanogenus_NMWT_1
Streptomyces_cyanogenus_S136,Bacteria,rank_2,Streptomyces_cyanogenus_S136,Root,GH18,Bacteria,Streptomyces_cyanogenus_S136
Streptomyces_dangxiongensis_Z022,Bacteria,rank_2,Streptomyces_dangxiongensis_Z022,Root,GH18,Bacteria,Streptomyces_dangxiongensis_Z022
Streptomyces_davaonensis,Bacteria,rank_2,Streptomyces_davaonensis,Root,GH18,Bacteria,Streptomyces_davaonensis
Streptomyces_davaonensis_JCM_4913,Bacteria,rank_2,Streptomyces_davaonensis_JCM_4913,Root,GH18,Bacteria,Streptomyces_davaonensis_JCM_4913
Streptomyces_deccanensis_KCTC_19241,Bacteria,rank_2,Streptomyces_deccanensis_KCTC_19241,Root,GH18,Bacteria,Streptomyces_deccanensis_KCTC_19241
Streptomyces_decoyicus_NRRL_2666,Bacteria,rank_2,Streptomyces_decoyicus_NRRL_2666,Root,GH18,Bacteria,Streptomyces_decoyicus_NRRL_2666
Streptomyces_dengpaensis_XZHG99,Bacteria,rank_2,Streptomyces_dengpaensis_XZHG99,Root,GH18,Bacteria,Streptomyces_dengpaensis_XZHG99
Streptomyces_drozdowiczii_MDA8-470,Bacteria,rank_2,Streptomyces_drozdowiczii_MDA8-470,Root,GH18,Bacteria,Streptomyces_drozdowiczii_MDA8-470
Streptomyces_durmitorensis_MS405,Bacteria,rank_2,Streptomyces_durmitorensis_MS405,Root,GH18,Bacteria,Streptomyces_durmitorensis_MS405
Streptomyces_fagopyri_QMT-28,Bacteria,rank_2,Streptomyces_fagopyri_QMT-28,Root,GH18,Bacteria,Streptomyces_fagopyri_QMT-28
Streptomyces_ferrugineus_CCTCC_AA2014009,Bacteria,rank_2,Streptomyces_ferrugineus_CCTCC_AA2014009,Root,GH18,Bacteria,Streptomyces_ferrugineus_CCTCC_AA2014009
Streptomyces_ficellus_NRRL_8067,Bacteria,rank_2,Streptomyces_ficellus_NRRL_8067,Root,GH18,Bacteria,Streptomyces_ficellus_NRRL_8067
Streptomyces_filamentosus_L30,Bacteria,rank_2,Streptomyces_filamentosus_L30,Root,GH18,Bacteria,Streptomyces_filamentosus_L30
Streptomyces_finlayi_NBSH44,Bacteria,rank_2,Streptomyces_finlayi_NBSH44,Root,GH18,Bacteria,Streptomyces_finlayi_NBSH44
Streptomyces_formicae_1H-GS9,Bacteria,rank_2,Streptomyces_formicae_1H-GS9,Root,GH18,Bacteria,Streptomyces_formicae_1H-GS9
Streptomyces_formicae_KY5,Bacteria,rank_2,Streptomyces_formicae_KY5,Root,GH18,Bacteria,Streptomyces_formicae_KY5
Streptomyces_fradiae,Bacteria,rank_2,Streptomyces_fradiae,Root,GH18,Bacteria,Streptomyces_fradiae
Streptomyces_fradiae_ATCC_10745_=_DSM_40063,Bacteria,rank_2,Streptomyces_fradiae_ATCC_10745_=_DSM_40063,Root,GH18,Bacteria,Streptomyces_fradiae_ATCC_10745_=_DSM_40063
Streptomyces_fradiae_ZXY017,Bacteria,rank_2,Streptomyces_fradiae_ZXY017,Root,GH18,Bacteria,Streptomyces_fradiae_ZXY017
Streptomyces_fulvissimus_DF,Bacteria,rank_2,Streptomyces_fulvissimus_DF,Root,GH18,Bacteria,Streptomyces_fulvissimus_DF
Streptomyces_fulvissimus_DSM_40593,Bacteria,rank_2,Streptomyces_fulvissimus_DSM_40593,Root,GH18,Bacteria,Streptomyces_fulvissimus_DSM_40593
Streptomyces_fulvissimus_NA06532,Bacteria,rank_2,Streptomyces_fulvissimus_NA06532,Root,GH18,Bacteria,Streptomyces_fulvissimus_NA06532
Streptomyces_fungicidicus_TXX3120,Bacteria,rank_2,Streptomyces_fungicidicus_TXX3120,Root,GH18,Bacteria,Streptomyces_fungicidicus_TXX3120
Streptomyces_galilaeus_ATCC_14969,Bacteria,rank_2,Streptomyces_galilaeus_ATCC_14969,Root,GH18,Bacteria,Streptomyces_galilaeus_ATCC_14969
Streptomyces_gardneri_ATCC_15439,Bacteria,rank_2,Streptomyces_gardneri_ATCC_15439,Root,GH18,Bacteria,Streptomyces_gardneri_ATCC_15439
Streptomyces_genisteinicus_CRPJ-33,Bacteria,rank_2,Streptomyces_genisteinicus_CRPJ-33,Root,GH18,Bacteria,Streptomyces_genisteinicus_CRPJ-33
Streptomyces_gilvosporeus_F607,Bacteria,rank_2,Streptomyces_gilvosporeus_F607,Root,GH18,Bacteria,Streptomyces_gilvosporeus_F607
Streptomyces_glaucescens_GLA.O,Bacteria,rank_2,Streptomyces_glaucescens_GLA.O,Root,GH18,Bacteria,Streptomyces_glaucescens_GLA.O
Streptomyces_globisporus_C-1027,Bacteria,rank_2,Streptomyces_globisporus_C-1027,Root,GH18,Bacteria,Streptomyces_globisporus_C-1027
Streptomyces_globisporus_TFH56,Bacteria,rank_2,Streptomyces_globisporus_TFH56,Root,GH18,Bacteria,Streptomyces_globisporus_TFH56
Streptomyces_globosus_LZH-48,Bacteria,rank_2,Streptomyces_globosus_LZH-48,Root,GH18,Bacteria,Streptomyces_globosus_LZH-48
Streptomyces_glomeroaurantiacus_JCM_4677,Bacteria,rank_2,Streptomyces_glomeroaurantiacus_JCM_4677,Root,GH18,Bacteria,Streptomyces_glomeroaurantiacus_JCM_4677
Streptomyces_gobiensis_1_25,Bacteria,rank_2,Streptomyces_gobiensis_1_25,Root,GH18,Bacteria,Streptomyces_gobiensis_1_25
Streptomyces_griseocarneus_KCC_S-1010,Bacteria,rank_2,Streptomyces_griseocarneus_KCC_S-1010,Root,GH18,Bacteria,Streptomyces_griseocarneus_KCC_S-1010
Streptomyces_griseochromogenes_ATCC_14511,Bacteria,rank_2,Streptomyces_griseochromogenes_ATCC_14511,Root,GH18,Bacteria,Streptomyces_griseochromogenes_ATCC_14511
Streptomyces_griseofuscus_DSM_40191,Bacteria,rank_2,Streptomyces_griseofuscus_DSM_40191,Root,GH18,Bacteria,Streptomyces_griseofuscus_DSM_40191
Streptomyces_griseorubiginosus_3E-1,Bacteria,rank_2,Streptomyces_griseorubiginosus_3E-1,Root,GH18,Bacteria,Streptomyces_griseorubiginosus_3E-1
Streptomyces_griseoviridis_F1-27,Bacteria,rank_2,Streptomyces_griseoviridis_F1-27,Root,GH18,Bacteria,Streptomyces_griseoviridis_F1-27
Streptomyces_griseus_HUT_6037,Bacteria,rank_2,Streptomyces_griseus_HUT_6037,Root,GH18,Bacteria,Streptomyces_griseus_HUT_6037
Streptomyces_griseus_subsp._griseus_NBRC_13350,Bacteria,rank_2,Streptomyces_griseus_subsp._griseus_NBRC_13350,Root,GH18,Bacteria,Streptomyces_griseus_subsp._griseus_NBRC_13350
Streptomyces_halstedii_MF425,Bacteria,rank_2,Streptomyces_halstedii_MF425,Root,GH18,Bacteria,Streptomyces_halstedii_MF425
Streptomyces_harbinensis_NA02264,Bacteria,rank_2,Streptomyces_harbinensis_NA02264,Root,GH18,Bacteria,Streptomyces_harbinensis_NA02264
Streptomyces_hawaiiensis_ATCC_12236,Bacteria,rank_2,Streptomyces_hawaiiensis_ATCC_12236,Root,GH18,Bacteria,Streptomyces_hawaiiensis_ATCC_12236
Streptomyces_huasconensis_D23,Bacteria,rank_2,Streptomyces_huasconensis_D23,Root,GH18,Bacteria,Streptomyces_huasconensis_D23
Streptomyces_hundungensis_BH38,Bacteria,rank_2,Streptomyces_hundungensis_BH38,Root,GH18,Bacteria,Streptomyces_hundungensis_BH38
Streptomyces_hygroscopicus_HOK021,Bacteria,rank_2,Streptomyces_hygroscopicus_HOK021,Root,GH18,Bacteria,Streptomyces_hygroscopicus_HOK021
Streptomyces_hygroscopicus_subsp._jinggangensis_5008,Bacteria,rank_2,Streptomyces_hygroscopicus_subsp._jinggangensis_5008,Root,GH18,Bacteria,Streptomyces_hygroscopicus_subsp._jinggangensis_5008
Streptomyces_hygroscopicus_subsp._limoneus_KCTC_1717,Bacteria,rank_2,Streptomyces_hygroscopicus_subsp._limoneus_KCTC_1717,Root,GH18,Bacteria,Streptomyces_hygroscopicus_subsp._limoneus_KCTC_1717
Streptomyces_hygroscopicus_XM201,Bacteria,rank_2,Streptomyces_hygroscopicus_XM201,Root,GH18,Bacteria,Streptomyces_hygroscopicus_XM201
Streptomyces_incarnatus_NRRL_8089,Bacteria,rank_2,Streptomyces_incarnatus_NRRL_8089,Root,GH18,Bacteria,Streptomyces_incarnatus_NRRL_8089
Streptomyces_inhibens_NRRL30439,Bacteria,rank_2,Streptomyces_inhibens_NRRL30439,Root,GH18,Bacteria,Streptomyces_inhibens_NRRL30439
Streptomyces_iranensis,Bacteria,rank_2,Streptomyces_iranensis,Root,GH18,Bacteria,Streptomyces_iranensis
Streptomyces_kanamyceticus_ATCC_12853,Bacteria,rank_2,Streptomyces_kanamyceticus_ATCC_12853,Root,GH18,Bacteria,Streptomyces_kanamyceticus_ATCC_12853
Streptomyces_koyangensis_SCSIO_5802,Bacteria,rank_2,Streptomyces_koyangensis_SCSIO_5802,Root,GH18,Bacteria,Streptomyces_koyangensis_SCSIO_5802
Streptomyces_koyangensis_VK-A60T,Bacteria,rank_2,Streptomyces_koyangensis_VK-A60T,Root,GH18,Bacteria,Streptomyces_koyangensis_VK-A60T
Streptomyces_laurentii_ATCC_31255,Bacteria,rank_2,Streptomyces_laurentii_ATCC_31255,Root,GH18,Bacteria,Streptomyces_laurentii_ATCC_31255
Streptomyces_lavendulae_subsp._lavendulae_CCM_3239,Bacteria,rank_2,Streptomyces_lavendulae_subsp._lavendulae_CCM_3239,Root,GH18,Bacteria,Streptomyces_lavendulae_subsp._lavendulae_CCM_3239
Streptomyces_leeuwenhoekii_C34_(=_DSM_42122_=_NRRL_B-24963),Bacteria,rank_2,Streptomyces_leeuwenhoekii_C34_(=_DSM_42122_=_NRRL_B-24963),Root,GH18,Bacteria,Streptomyces_leeuwenhoekii_C34_(=_DSM_42122_=_NRRL_B-24963)
Streptomyces_liangshanensis_QMT-12,Bacteria,rank_2,Streptomyces_liangshanensis_QMT-12,Root,GH18,Bacteria,Streptomyces_liangshanensis_QMT-12
Streptomyces_libani_subsp._rufus_NBRC_15424,Bacteria,rank_2,Streptomyces_libani_subsp._rufus_NBRC_15424,Root,GH18,Bacteria,Streptomyces_libani_subsp._rufus_NBRC_15424
Streptomyces_liliifuscus_ZYC-3,Bacteria,rank_2,Streptomyces_liliifuscus_ZYC-3,Root,GH18,Bacteria,Streptomyces_liliifuscus_ZYC-3
Streptomyces_lincolnensis_B48,Bacteria,rank_2,Streptomyces_lincolnensis_B48,Root,GH18,Bacteria,Streptomyces_lincolnensis_B48
Streptomyces_lividans_TK23,Bacteria,rank_2,Streptomyces_lividans_TK23,Root,GH18,Bacteria,Streptomyces_lividans_TK23
Streptomyces_lividans_TK64,Bacteria,rank_2,Streptomyces_lividans_TK64,Root,GH18,Bacteria,Streptomyces_lividans_TK64
Streptomyces_lunaelactis_MM109,Bacteria,rank_2,Streptomyces_lunaelactis_MM109,Root,GH18,Bacteria,Streptomyces_lunaelactis_MM109
Streptomyces_luteoverticillatus_CGMCC_15060,Bacteria,rank_2,Streptomyces_luteoverticillatus_CGMCC_15060,Root,GH18,Bacteria,Streptomyces_luteoverticillatus_CGMCC_15060
Streptomyces_lydicamycinicus_MMS22-DDSA8,Bacteria,rank_2,Streptomyces_lydicamycinicus_MMS22-DDSA8,Root,GH18,Bacteria,Streptomyces_lydicamycinicus_MMS22-DDSA8
