tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3
Skermanella_rosea_KEMB_2255-458,Bacteria,rank_2,Skermanella_rosea_KEMB_2255-458,Root,GH23,Bacteria,Skermanella_rosea_KEMB_2255-458,
Skermanella_sp._TT6,Bacteria,rank_2,Skermanella_sp._TT6,Root,GH23,Bacteria,Skermanella_sp._TT6,
Skermania_piniformis_DSM_43998,Bacteria,rank_2,Skermania_piniformis_DSM_43998,Root,GH23,Bacteria,Skermania_piniformis_DSM_43998,
Sneathiella_sp._PHK-P5,Bacteria,rank_2,Sneathiella_sp._PHK-P5,Root,GH23,Bacteria,Sneathiella_sp._PHK-P5,
Snodgrassella_alvi_wkB2,Bacteria,rank_2,Snodgrassella_alvi_wkB2,Root,GH23,Bacteria,Snodgrassella_alvi_wkB2,
Sodalis_endosymbiont_of_Henestaris_halophilus,Bacteria,rank_2,Sodalis_endosymbiont_of_Henestaris_halophilus,Root,GH23,Bacteria,Sodalis_endosymbiont_of_Henestaris_halophilus,
Sodalis_glossinidius_str._morsitans,Bacteria,rank_2,Sodalis_glossinidius_str._morsitans,Root,GH23,Bacteria,Sodalis_glossinidius_str._morsitans,
Sodalis_ligni_dw23,Bacteria,rank_2,Sodalis_ligni_dw23,Root,GH23,Bacteria,Sodalis_ligni_dw23,
Sodalis_praecaptivus_HS1,Bacteria,rank_2,Sodalis_praecaptivus_HS1,Root,GH23,Bacteria,Sodalis_praecaptivus_HS1,
Solibacillus_silvestris_DSM_12223,Bacteria,rank_2,Solibacillus_silvestris_DSM_12223,Root,GH23,Bacteria,Solibacillus_silvestris_DSM_12223,
Solibacillus_silvestris_StLB046,Bacteria,rank_2,Solibacillus_silvestris_StLB046,Root,GH23,Bacteria,Solibacillus_silvestris_StLB046,
Solibacillus_sp._R5-41,Bacteria,rank_2,Solibacillus_sp._R5-41,Root,GH23,Bacteria,Solibacillus_sp._R5-41,
Solidesulfovibrio_carbinolicus_DSM_3852,Bacteria,rank_2,Solidesulfovibrio_carbinolicus_DSM_3852,Root,GH23,Bacteria,Solidesulfovibrio_carbinolicus_DSM_3852,
Solidesulfovibrio_magneticus_RS-1,Bacteria,rank_2,Solidesulfovibrio_magneticus_RS-1,Root,GH23,Bacteria,Solidesulfovibrio_magneticus_RS-1,
Solimonas_sp._K1W22B-7,Bacteria,rank_2,Solimonas_sp._K1W22B-7,Root,GH23,Bacteria,Solimonas_sp._K1W22B-7,
Solitalea_canadensis_DSM_3403,Bacteria,rank_2,Solitalea_canadensis_DSM_3403,Root,GH23,Bacteria,Solitalea_canadensis_DSM_3403,
Solitalea_sp._S2-8,Bacteria,rank_2,Solitalea_sp._S2-8,Root,GH23,Bacteria,Solitalea_sp._S2-8,
Sorangium_cellulosum_So_ce26,Bacteria,rank_2,Sorangium_cellulosum_So_ce26,Root,GH23,Bacteria,Sorangium_cellulosum_So_ce26,
Sorangium_cellulosum_So_ce56,Bacteria,rank_2,Sorangium_cellulosum_So_ce56,Root,GH23,Bacteria,Sorangium_cellulosum_So_ce56,
Sorangium_cellulosum_So_ce836,Bacteria,rank_2,Sorangium_cellulosum_So_ce836,Root,GH23,Bacteria,Sorangium_cellulosum_So_ce836,
Sorangium_cellulosum_So_ceGT47,Bacteria,rank_2,Sorangium_cellulosum_So_ceGT47,Root,GH23,Bacteria,Sorangium_cellulosum_So_ceGT47,
Sorangium_cellulosum_So0157-2,Bacteria,rank_2,Sorangium_cellulosum_So0157-2,Root,GH23,Bacteria,Sorangium_cellulosum_So0157-2,
Sphaerobacter_thermophilus_DSM_20745,Bacteria,rank_2,Sphaerobacter_thermophilus_DSM_20745,Root,GH23,Bacteria,Sphaerobacter_thermophilus_DSM_20745,
Sphaerospermopsis_kisseleviana_NIES-73,Bacteria,rank_2,Sphaerospermopsis_kisseleviana_NIES-73,Root,GH23,Bacteria,Sphaerospermopsis_kisseleviana_NIES-73,
Sphaerospermopsis_torques-reginae_ITEP-024,Bacteria,rank_2,Sphaerospermopsis_torques-reginae_ITEP-024,Root,GH23,Bacteria,Sphaerospermopsis_torques-reginae_ITEP-024,
Sphaerotilus_sp._FB-5,Bacteria,rank_2,Sphaerotilus_sp._FB-5,Root,GH23,Bacteria,Sphaerotilus_sp._FB-5,
Sphaerotilus_sulfidivorans_D-507,Bacteria,rank_2,Sphaerotilus_sulfidivorans_D-507,Root,GH23,Bacteria,Sphaerotilus_sulfidivorans_D-507,
Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5,Bacteria,rank_2,Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5,Root,GH23,Bacteria,Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5,
Sphingobacterium_daejeonense_NCTC13534,Bacteria,rank_2,Sphingobacterium_daejeonense_NCTC13534,Root,GH23,Bacteria,Sphingobacterium_daejeonense_NCTC13534,
Sphingobacterium_mizutaii_NCTC12149,Bacteria,rank_2,Sphingobacterium_mizutaii_NCTC12149,Root,GH23,Bacteria,Sphingobacterium_mizutaii_NCTC12149,
Sphingobacterium_multivorum_BIGb0170,Bacteria,rank_2,Sphingobacterium_multivorum_BIGb0170,Root,GH23,Bacteria,Sphingobacterium_multivorum_BIGb0170,
Sphingobacterium_multivorum_FDAARGOS_1140,Bacteria,rank_2,Sphingobacterium_multivorum_FDAARGOS_1140,Root,GH23,Bacteria,Sphingobacterium_multivorum_FDAARGOS_1140,
Sphingobacterium_multivorum_FDAARGOS_1141,Bacteria,rank_2,Sphingobacterium_multivorum_FDAARGOS_1141,Root,GH23,Bacteria,Sphingobacterium_multivorum_FDAARGOS_1141,
Sphingobacterium_multivorum_FDAARGOS_1142,Bacteria,rank_2,Sphingobacterium_multivorum_FDAARGOS_1142,Root,GH23,Bacteria,Sphingobacterium_multivorum_FDAARGOS_1142,
Sphingobacterium_multivorum_FDAARGOS_1143,Bacteria,rank_2,Sphingobacterium_multivorum_FDAARGOS_1143,Root,GH23,Bacteria,Sphingobacterium_multivorum_FDAARGOS_1143,
Sphingobacterium_multivorum_FDAARGOS_1203,Bacteria,rank_2,Sphingobacterium_multivorum_FDAARGOS_1203,Root,GH23,Bacteria,Sphingobacterium_multivorum_FDAARGOS_1203,
Sphingobacterium_psychroaquaticum_SJ-25,Bacteria,rank_2,Sphingobacterium_psychroaquaticum_SJ-25,Root,GH23,Bacteria,Sphingobacterium_psychroaquaticum_SJ-25,
Sphingobacterium_siyangense_FTD2,Bacteria,rank_2,Sphingobacterium_siyangense_FTD2,Root,GH23,Bacteria,Sphingobacterium_siyangense_FTD2,
Sphingobacterium_siyangense_PDNC006,Bacteria,rank_2,Sphingobacterium_siyangense_PDNC006,Root,GH23,Bacteria,Sphingobacterium_siyangense_PDNC006,
Sphingobacterium_sp._CZ-2,Bacteria,rank_2,Sphingobacterium_sp._CZ-2,Root,GH23,Bacteria,Sphingobacterium_sp._CZ-2,
Sphingobacterium_sp._dk4302,Bacteria,rank_2,Sphingobacterium_sp._dk4302,Root,GH23,Bacteria,Sphingobacterium_sp._dk4302,
Sphingobacterium_sp._DR205,Bacteria,rank_2,Sphingobacterium_sp._DR205,Root,GH23,Bacteria,Sphingobacterium_sp._DR205,
Sphingobacterium_sp._ML3W,Bacteria,rank_2,Sphingobacterium_sp._ML3W,Root,GH23,Bacteria,Sphingobacterium_sp._ML3W,
Sphingobacterium_sp._PCS056,Bacteria,rank_2,Sphingobacterium_sp._PCS056,Root,GH23,Bacteria,Sphingobacterium_sp._PCS056,
Sphingobacterium_sp._SRCM116780,Bacteria,rank_2,Sphingobacterium_sp._SRCM116780,Root,GH23,Bacteria,Sphingobacterium_sp._SRCM116780,
Sphingobacterium_sp._UDSM-2020,Bacteria,rank_2,Sphingobacterium_sp._UDSM-2020,Root,GH23,Bacteria,Sphingobacterium_sp._UDSM-2020,
Sphingobacterium_spiritivorum_FDAARGOS_1144,Bacteria,rank_2,Sphingobacterium_spiritivorum_FDAARGOS_1144,Root,GH23,Bacteria,Sphingobacterium_spiritivorum_FDAARGOS_1144,
Sphingobacterium_spiritivorum_FDAARGOS_1145,Bacteria,rank_2,Sphingobacterium_spiritivorum_FDAARGOS_1145,Root,GH23,Bacteria,Sphingobacterium_spiritivorum_FDAARGOS_1145,
Sphingobacterium_spiritivorum_FDAARGOS_1146,Bacteria,rank_2,Sphingobacterium_spiritivorum_FDAARGOS_1146,Root,GH23,Bacteria,Sphingobacterium_spiritivorum_FDAARGOS_1146,
Sphingobacterium_thalpophilum_NCTC11429,Bacteria,rank_2,Sphingobacterium_thalpophilum_NCTC11429,Root,GH23,Bacteria,Sphingobacterium_thalpophilum_NCTC11429,
Sphingobium_amiense_DSM_16289,Bacteria,rank_2,Sphingobium_amiense_DSM_16289,Root,GH23,Bacteria,Sphingobium_amiense_DSM_16289,
Sphingobium_baderi_DE-13,Bacteria,rank_2,Sphingobium_baderi_DE-13,Root,GH23,Bacteria,Sphingobium_baderi_DE-13,
Sphingobium_barthaii_KK22,Bacteria,rank_2,Sphingobium_barthaii_KK22,Root,GH23,Bacteria,Sphingobium_barthaii_KK22,
Sphingobium_chlorophenolicum_L-1,Bacteria,rank_2,Sphingobium_chlorophenolicum_L-1,Root,GH23,Bacteria,Sphingobium_chlorophenolicum_L-1,
Sphingobium_cloacae_JCM_10874,Bacteria,rank_2,Sphingobium_cloacae_JCM_10874,Root,GH23,Bacteria,Sphingobium_cloacae_JCM_10874,
Sphingobium_fuliginis_ATCC_27551,Bacteria,rank_2,Sphingobium_fuliginis_ATCC_27551,Root,GH23,Bacteria,Sphingobium_fuliginis_ATCC_27551,
Sphingobium_hydrophobicum_C1,Bacteria,rank_2,Sphingobium_hydrophobicum_C1,Root,GH23,Bacteria,Sphingobium_hydrophobicum_C1,
Sphingobium_indicum_B90A,Bacteria,rank_2,Sphingobium_indicum_B90A,Root,GH23,Bacteria,Sphingobium_indicum_B90A,
Sphingobium_japonicum_UT26S_UT26S_(=_NBRC_101211),Bacteria,rank_2,Sphingobium_japonicum_UT26S_UT26S_(=_NBRC_101211),Root,GH23,Bacteria,Sphingobium_japonicum_UT26S_UT26S_(=_NBRC_101211),
Sphingobium_phenoxybenzoativorans_Tas13,Bacteria,rank_2,Sphingobium_phenoxybenzoativorans_Tas13,Root,GH23,Bacteria,Sphingobium_phenoxybenzoativorans_Tas13,
Sphingobium_sp._Cam5-1,Bacteria,rank_2,Sphingobium_sp._Cam5-1,Root,GH23,Bacteria,Sphingobium_sp._Cam5-1,
Sphingobium_sp._CAP-1,Bacteria,rank_2,Sphingobium_sp._CAP-1,Root,GH23,Bacteria,Sphingobium_sp._CAP-1,
Sphingobium_sp._EP60837,Bacteria,rank_2,Sphingobium_sp._EP60837,Root,GH23,Bacteria,Sphingobium_sp._EP60837,
Sphingobium_sp._MI1205,Bacteria,rank_2,Sphingobium_sp._MI1205,Root,GH23,Bacteria,Sphingobium_sp._MI1205,
Sphingobium_sp._PAMC28499,Bacteria,rank_2,Sphingobium_sp._PAMC28499,Root,GH23,Bacteria,Sphingobium_sp._PAMC28499,
Sphingobium_sp._RAC03,Bacteria,rank_2,Sphingobium_sp._RAC03,Root,GH23,Bacteria,Sphingobium_sp._RAC03,
Sphingobium_sp._SCG-1,Bacteria,rank_2,Sphingobium_sp._SCG-1,Root,GH23,Bacteria,Sphingobium_sp._SCG-1,
Sphingobium_sp._SYK-6,Bacteria,rank_2,Sphingobium_sp._SYK-6,Root,GH23,Bacteria,Sphingobium_sp._SYK-6,
Sphingobium_sp._TKS,Bacteria,rank_2,Sphingobium_sp._TKS,Root,GH23,Bacteria,Sphingobium_sp._TKS,
Sphingobium_sp._YBL2,Bacteria,rank_2,Sphingobium_sp._YBL2,Root,GH23,Bacteria,Sphingobium_sp._YBL2,
Sphingobium_sp._YG1,Bacteria,rank_2,Sphingobium_sp._YG1,Root,GH23,Bacteria,Sphingobium_sp._YG1,
Sphingobium_yanoikuyae_A3,Bacteria,rank_2,Sphingobium_yanoikuyae_A3,Root,GH23,Bacteria,Sphingobium_yanoikuyae_A3,
Sphingobium_yanoikuyae_S72,Bacteria,rank_2,Sphingobium_yanoikuyae_S72,Root,GH23,Bacteria,Sphingobium_yanoikuyae_S72,
Sphingobium_yanoikuyae_SHJ,Bacteria,rank_2,Sphingobium_yanoikuyae_SHJ,Root,GH23,Bacteria,Sphingobium_yanoikuyae_SHJ,
Sphingobium_yanoikuyae_SJTF8,Bacteria,rank_2,Sphingobium_yanoikuyae_SJTF8,Root,GH23,Bacteria,Sphingobium_yanoikuyae_SJTF8,
Sphingobium_yanoikuyae_YC-JY1,Bacteria,rank_2,Sphingobium_yanoikuyae_YC-JY1,Root,GH23,Bacteria,Sphingobium_yanoikuyae_YC-JY1,
Sphingobium_yanoikuyae_YC-XJ2,Bacteria,rank_2,Sphingobium_yanoikuyae_YC-XJ2,Root,GH23,Bacteria,Sphingobium_yanoikuyae_YC-XJ2,
Sphingomonadaceae_bacterium_OTU29LAMAA1,Bacteria,rank_2,Sphingomonadaceae_bacterium_OTU29LAMAA1,Root,GH23,Bacteria,Sphingomonadaceae_bacterium_OTU29LAMAA1,
Sphingomonadaceae_bacterium_OTU29THOMA1,Bacteria,rank_2,Sphingomonadaceae_bacterium_OTU29THOMA1,Root,GH23,Bacteria,Sphingomonadaceae_bacterium_OTU29THOMA1,
Sphingomonas_aerolata_PDD-32b-11,Bacteria,rank_2,Sphingomonas_aerolata_PDD-32b-11,Root,GH23,Bacteria,Sphingomonas_aerolata_PDD-32b-11,
Sphingomonas_aliaeris_DH-S5,Bacteria,rank_2,Sphingomonas_aliaeris_DH-S5,Root,GH23,Bacteria,Sphingomonas_aliaeris_DH-S5,
Sphingomonas_alpina_S8-3T,Bacteria,rank_2,Sphingomonas_alpina_S8-3T,Root,GH23,Bacteria,Sphingomonas_alpina_S8-3T,
Sphingomonas_alpina_So64.6b,Bacteria,rank_2,Sphingomonas_alpina_So64.6b,Root,GH23,Bacteria,Sphingomonas_alpina_So64.6b,
Sphingomonas_bisphenolicum_AO1,Bacteria,rank_2,Sphingomonas_bisphenolicum_AO1,Root,GH23,Bacteria,Sphingomonas_bisphenolicum_AO1,
Sphingomonas_changnyeongensis_C33,Bacteria,rank_2,Sphingomonas_changnyeongensis_C33,Root,GH23,Bacteria,Sphingomonas_changnyeongensis_C33,
Sphingomonas_daechungensis_KACC_18115,Bacteria,rank_2,Sphingomonas_daechungensis_KACC_18115,Root,GH23,Bacteria,Sphingomonas_daechungensis_KACC_18115,
Sphingomonas_hengshuiensis_WHSC-8,Bacteria,rank_2,Sphingomonas_hengshuiensis_WHSC-8,Root,GH23,Bacteria,Sphingomonas_hengshuiensis_WHSC-8,
Sphingomonas_lacunae_CSW-10,Bacteria,rank_2,Sphingomonas_lacunae_CSW-10,Root,GH23,Bacteria,Sphingomonas_lacunae_CSW-10,
Sphingomonas_lutea_KCTC_23642,Bacteria,rank_2,Sphingomonas_lutea_KCTC_23642,Root,GH23,Bacteria,Sphingomonas_lutea_KCTC_23642,
Sphingomonas_melonis_TY,Bacteria,rank_2,Sphingomonas_melonis_TY,Root,GH23,Bacteria,Sphingomonas_melonis_TY,
Sphingomonas_morindae_NBD5,Bacteria,rank_2,Sphingomonas_morindae_NBD5,Root,GH23,Bacteria,Sphingomonas_morindae_NBD5,
Sphingomonas_paeninsulae_YZ-8,Bacteria,rank_2,Sphingomonas_paeninsulae_YZ-8,Root,GH23,Bacteria,Sphingomonas_paeninsulae_YZ-8,
Sphingomonas_panacis_DCY99,Bacteria,rank_2,Sphingomonas_panacis_DCY99,Root,GH23,Bacteria,Sphingomonas_panacis_DCY99,
Sphingomonas_panacisoli_HKS19,Bacteria,rank_2,Sphingomonas_panacisoli_HKS19,Root,GH23,Bacteria,Sphingomonas_panacisoli_HKS19,
Sphingomonas_paucimobilis_AIMST_S2,Bacteria,rank_2,Sphingomonas_paucimobilis_AIMST_S2,Root,GH23,Bacteria,Sphingomonas_paucimobilis_AIMST_S2,
Sphingomonas_paucimobilis_Kira,Bacteria,rank_2,Sphingomonas_paucimobilis_Kira,Root,GH23,Bacteria,Sphingomonas_paucimobilis_Kira,
Sphingomonas_paucimobilis_ZJSH1,Bacteria,rank_2,Sphingomonas_paucimobilis_ZJSH1,Root,GH23,Bacteria,Sphingomonas_paucimobilis_ZJSH1,
Sphingomonas_phage_Scott,Viruses,rank_2,Sphingomonas_phage_Scott,Root,GH23,Viruses,Sphingomonas_phage_Scott,
Sphingomonas_piscis_HDW15B,Bacteria,rank_2,Sphingomonas_piscis_HDW15B,Root,GH23,Bacteria,Sphingomonas_piscis_HDW15B,
Sphingomonas_psychrotolerans_Cra20,Bacteria,rank_2,Sphingomonas_psychrotolerans_Cra20,Root,GH23,Bacteria,Sphingomonas_psychrotolerans_Cra20,
Sphingomonas_rhizophila_KACC_19189,Bacteria,rank_2,Sphingomonas_rhizophila_KACC_19189,Root,GH23,Bacteria,Sphingomonas_rhizophila_KACC_19189,
Sphingomonas_sabuli_sand1-3,Bacteria,rank_2,Sphingomonas_sabuli_sand1-3,Root,GH23,Bacteria,Sphingomonas_sabuli_sand1-3,
Sphingomonas_sanguinis_NP2-R2,Bacteria,rank_2,Sphingomonas_sanguinis_NP2-R2,Root,GH23,Bacteria,Sphingomonas_sanguinis_NP2-R2,
Sphingomonas_sanxanigenens_DSM_19645_=_NX02,Bacteria,rank_2,Sphingomonas_sanxanigenens_DSM_19645_=_NX02,Root,GH23,Bacteria,Sphingomonas_sanxanigenens_DSM_19645_=_NX02,
Sphingomonas_sediminicola_KACC_15039,Bacteria,rank_2,Sphingomonas_sediminicola_KACC_15039,Root,GH23,Bacteria,Sphingomonas_sediminicola_KACC_15039,
Sphingomonas_sinipercae_HDW15C,Bacteria,rank_2,Sphingomonas_sinipercae_HDW15C,Root,GH23,Bacteria,Sphingomonas_sinipercae_HDW15C,
Sphingomonas_sp._AAP5,Bacteria,rank_2,Sphingomonas_sp._AAP5,Root,GH23,Bacteria,Sphingomonas_sp._AAP5,
Sphingomonas_sp._ABOJV,Bacteria,rank_2,Sphingomonas_sp._ABOJV,Root,GH23,Bacteria,Sphingomonas_sp._ABOJV,
Sphingomonas_sp._AK-PDB1-5,Bacteria,rank_2,Sphingomonas_sp._AK-PDB1-5,Root,GH23,Bacteria,Sphingomonas_sp._AK-PDB1-5,
Sphingomonas_sp._AP4-R1,Bacteria,rank_2,Sphingomonas_sp._AP4-R1,Root,GH23,Bacteria,Sphingomonas_sp._AP4-R1,
Sphingomonas_sp._C8-2,Bacteria,rank_2,Sphingomonas_sp._C8-2,Root,GH23,Bacteria,Sphingomonas_sp._C8-2,
Sphingomonas_sp._CL5.1,Bacteria,rank_2,Sphingomonas_sp._CL5.1,Root,GH23,Bacteria,Sphingomonas_sp._CL5.1,
Sphingomonas_sp._DM2-R-LB4,Bacteria,rank_2,Sphingomonas_sp._DM2-R-LB4,Root,GH23,Bacteria,Sphingomonas_sp._DM2-R-LB4,
Sphingomonas_sp._ERG5,Bacteria,rank_2,Sphingomonas_sp._ERG5,Root,GH23,Bacteria,Sphingomonas_sp._ERG5,
Sphingomonas_sp._FARSPH,Bacteria,rank_2,Sphingomonas_sp._FARSPH,Root,GH23,Bacteria,Sphingomonas_sp._FARSPH,
Sphingomonas_sp._HDW15A,Bacteria,rank_2,Sphingomonas_sp._HDW15A,Root,GH23,Bacteria,Sphingomonas_sp._HDW15A,
Sphingomonas_sp._HMP6,Bacteria,rank_2,Sphingomonas_sp._HMP6,Root,GH23,Bacteria,Sphingomonas_sp._HMP6,
Sphingomonas_sp._HMP9,Bacteria,rank_2,Sphingomonas_sp._HMP9,Root,GH23,Bacteria,Sphingomonas_sp._HMP9,
Sphingomonas_sp._IC081,Bacteria,rank_2,Sphingomonas_sp._IC081,Root,GH23,Bacteria,Sphingomonas_sp._IC081,
Sphingomonas_sp._J315,Bacteria,rank_2,Sphingomonas_sp._J315,Root,GH23,Bacteria,Sphingomonas_sp._J315,
Sphingomonas_sp._KC8,Bacteria,rank_2,Sphingomonas_sp._KC8,Root,GH23,Bacteria,Sphingomonas_sp._KC8,
Sphingomonas_sp._KRR8,Bacteria,rank_2,Sphingomonas_sp._KRR8,Root,GH23,Bacteria,Sphingomonas_sp._KRR8,
Sphingomonas_sp._LK11,Bacteria,rank_2,Sphingomonas_sp._LK11,Root,GH23,Bacteria,Sphingomonas_sp._LK11,
Sphingomonas_sp._LM7,Bacteria,rank_2,Sphingomonas_sp._LM7,Root,GH23,Bacteria,Sphingomonas_sp._LM7,
Sphingomonas_sp._MM-1,Bacteria,rank_2,Sphingomonas_sp._MM-1,Root,GH23,Bacteria,Sphingomonas_sp._MM-1,
Sphingomonas_sp._NBWT7,Bacteria,rank_2,Sphingomonas_sp._NBWT7,Root,GH23,Bacteria,Sphingomonas_sp._NBWT7,
Sphingomonas_sp._NIC1,Bacteria,rank_2,Sphingomonas_sp._NIC1,Root,GH23,Bacteria,Sphingomonas_sp._NIC1,
Sphingomonas_sp._PAMC26645,Bacteria,rank_2,Sphingomonas_sp._PAMC26645,Root,GH23,Bacteria,Sphingomonas_sp._PAMC26645,
Sphingomonas_sp._RMG20,Bacteria,rank_2,Sphingomonas_sp._RMG20,Root,GH23,Bacteria,Sphingomonas_sp._RMG20,
Sphingomonas_sp._S5-59,Bacteria,rank_2,Sphingomonas_sp._S5-59,Root,GH23,Bacteria,Sphingomonas_sp._S5-59,
Sphingomonas_sp._S8-45,Bacteria,rank_2,Sphingomonas_sp._S8-45,Root,GH23,Bacteria,Sphingomonas_sp._S8-45,
Sphingomonas_sp._SUN019,Bacteria,rank_2,Sphingomonas_sp._SUN019,Root,GH23,Bacteria,Sphingomonas_sp._SUN019,
Sphingomonas_sp._SUN039,Bacteria,rank_2,Sphingomonas_sp._SUN039,Root,GH23,Bacteria,Sphingomonas_sp._SUN039,
Sphingomonas_sp._W1-2-3,Bacteria,rank_2,Sphingomonas_sp._W1-2-3,Root,GH23,Bacteria,Sphingomonas_sp._W1-2-3,
Sphingomonas_suaedae_XS-10,Bacteria,rank_2,Sphingomonas_suaedae_XS-10,Root,GH23,Bacteria,Sphingomonas_suaedae_XS-10,
Sphingomonas_taxi_ATCC_55669,Bacteria,rank_2,Sphingomonas_taxi_ATCC_55669,Root,GH23,Bacteria,Sphingomonas_taxi_ATCC_55669,
Sphingomonas_xanthus_AE3,Bacteria,rank_2,Sphingomonas_xanthus_AE3,Root,GH23,Bacteria,Sphingomonas_xanthus_AE3,
Sphingopyxis_alaskensis_RB2256,Bacteria,rank_2,Sphingopyxis_alaskensis_RB2256,Root,GH23,Bacteria,Sphingopyxis_alaskensis_RB2256,
Sphingopyxis_fribergensis_Kp5.2,Bacteria,rank_2,Sphingopyxis_fribergensis_Kp5.2,Root,GH23,Bacteria,Sphingopyxis_fribergensis_Kp5.2,
Sphingopyxis_granuli_A2-E30,Bacteria,rank_2,Sphingopyxis_granuli_A2-E30,Root,GH23,Bacteria,Sphingopyxis_granuli_A2-E30,
Sphingopyxis_granuli_ku-sg,Bacteria,rank_2,Sphingopyxis_granuli_ku-sg,Root,GH23,Bacteria,Sphingopyxis_granuli_ku-sg,
Sphingopyxis_granuli_RW412,Bacteria,rank_2,Sphingopyxis_granuli_RW412,Root,GH23,Bacteria,Sphingopyxis_granuli_RW412,
Sphingopyxis_granuli_TFA,Bacteria,rank_2,Sphingopyxis_granuli_TFA,Root,GH23,Bacteria,Sphingopyxis_granuli_TFA,
Sphingopyxis_macrogoltabida_203,Bacteria,rank_2,Sphingopyxis_macrogoltabida_203,Root,GH23,Bacteria,Sphingopyxis_macrogoltabida_203,
Sphingopyxis_macrogoltabida_EY-1,Bacteria,rank_2,Sphingopyxis_macrogoltabida_EY-1,Root,GH23,Bacteria,Sphingopyxis_macrogoltabida_EY-1,
Sphingopyxis_sp._113P3,Bacteria,rank_2,Sphingopyxis_sp._113P3,Root,GH23,Bacteria,Sphingopyxis_sp._113P3,
Sphingopyxis_sp._BSN-002,Bacteria,rank_2,Sphingopyxis_sp._BSN-002,Root,GH23,Bacteria,Sphingopyxis_sp._BSN-002,
Sphingopyxis_sp._EG6,Bacteria,rank_2,Sphingopyxis_sp._EG6,Root,GH23,Bacteria,Sphingopyxis_sp._EG6,
Sphingopyxis_sp._FD7,Bacteria,rank_2,Sphingopyxis_sp._FD7,Root,GH23,Bacteria,Sphingopyxis_sp._FD7,
Sphingopyxis_sp._MG,Bacteria,rank_2,Sphingopyxis_sp._MG,Root,GH23,Bacteria,Sphingopyxis_sp._MG,
Sphingopyxis_sp._OPL5,Bacteria,rank_2,Sphingopyxis_sp._OPL5,Root,GH23,Bacteria,Sphingopyxis_sp._OPL5,
Sphingopyxis_sp._PAMC25046,Bacteria,rank_2,Sphingopyxis_sp._PAMC25046,Root,GH23,Bacteria,Sphingopyxis_sp._PAMC25046,
Sphingopyxis_sp._QXT-31,Bacteria,rank_2,Sphingopyxis_sp._QXT-31,Root,GH23,Bacteria,Sphingopyxis_sp._QXT-31,
Sphingopyxis_sp._USTB-05,Bacteria,rank_2,Sphingopyxis_sp._USTB-05,Root,GH23,Bacteria,Sphingopyxis_sp._USTB-05,
Sphingopyxis_sp._YF1,Bacteria,rank_2,Sphingopyxis_sp._YF1,Root,GH23,Bacteria,Sphingopyxis_sp._YF1,
Sphingopyxis_terrae_subsp._terrae_NBRC_15098_203-1,Bacteria,rank_2,Sphingopyxis_terrae_subsp._terrae_NBRC_15098_203-1,Root,GH23,Bacteria,Sphingopyxis_terrae_subsp._terrae_NBRC_15098_203-1,
Sphingopyxis_terrae_subsp._terrae_YC-JH3,Bacteria,rank_2,Sphingopyxis_terrae_subsp._terrae_YC-JH3,Root,GH23,Bacteria,Sphingopyxis_terrae_subsp._terrae_YC-JH3,
Sphingorhabdus_lutea_LPB0140,Bacteria,rank_2,Sphingorhabdus_lutea_LPB0140,Root,GH23,Bacteria,Sphingorhabdus_lutea_LPB0140,
Sphingorhabdus_sp._IMCC1753,Bacteria,rank_2,Sphingorhabdus_sp._IMCC1753,Root,GH23,Bacteria,Sphingorhabdus_sp._IMCC1753,
Sphingorhabdus_sp._M41,Bacteria,rank_2,Sphingorhabdus_sp._M41,Root,GH23,Bacteria,Sphingorhabdus_sp._M41,
Sphingosinicella_flava_UDD2,Bacteria,rank_2,Sphingosinicella_flava_UDD2,Root,GH23,Bacteria,Sphingosinicella_flava_UDD2,
Sphingosinicella_microcystinivorans_B9,Bacteria,rank_2,Sphingosinicella_microcystinivorans_B9,Root,GH23,Bacteria,Sphingosinicella_microcystinivorans_B9,
Sphingosinicella_sp._BN140058,Bacteria,rank_2,Sphingosinicella_sp._BN140058,Root,GH23,Bacteria,Sphingosinicella_sp._BN140058,
Sphingosinicellaceae_bacterium_PAMC_29368,Bacteria,rank_2,Sphingosinicellaceae_bacterium_PAMC_29368,Root,GH23,Bacteria,Sphingosinicellaceae_bacterium_PAMC_29368,
Sphingosinithalassobacter_tenebrarum_zrk23,Bacteria,rank_2,Sphingosinithalassobacter_tenebrarum_zrk23,Root,GH23,Bacteria,Sphingosinithalassobacter_tenebrarum_zrk23,
Spiractinospora_alimapuensis_VN6-2,Bacteria,rank_2,Spiractinospora_alimapuensis_VN6-2,Root,GH23,Bacteria,Spiractinospora_alimapuensis_VN6-2,
Spiribacter_curvatus_UAH-SP71,Bacteria,rank_2,Spiribacter_curvatus_UAH-SP71,Root,GH23,Bacteria,Spiribacter_curvatus_UAH-SP71,
Spiribacter_roseus_SSL50,Bacteria,rank_2,Spiribacter_roseus_SSL50,Root,GH23,Bacteria,Spiribacter_roseus_SSL50,
Spiribacter_salinus_M19-40,Bacteria,rank_2,Spiribacter_salinus_M19-40,Root,GH23,Bacteria,Spiribacter_salinus_M19-40,
