hash,SampleID__,Month__,Year__,Date__,FieldSampling__,Habitat__,Site__,Core__,GPS__,image_url__,DepthCode__,DepthMin__,DepthMax__,DepthAvg__,metaG_ACE__,metaG_JGI_HiSeq__,metaG_JGI_NovaSeq__,FTIR__,EEMS__,ALD.cm__,WTD.cm_neg.is.below.sfc__,"T, air (C)","T, soil (C)",Weather Conditions on Day of Coring,O2 (%),pH (porewater),pH (peat),BulkDensity,percentWater_wt,CH4.mM__,CO2.mM__,CH4.percent,CO2.percent,d13C_CH4__,d13C_CO2__,dD_CH4__,dD_H2O,d18O_H2O,DOC.mM__,TN.mM__,Acetate.uM__,Propionate.uM__,Formate.uM__,Sulfate.uM__,Phosphate.uM__,Nitrate.uM__,Ammonia.uM__,C.percent__,N.percent__,d13C_peat__,d15N_peat__,pool.DOM,pool.dD_CH4,UpdateDate__.DepthInfo,UpdateDate__.Biogeochemistry,Notes__.DepthInfo,Notes__.Biogeochemistry,sample,temporal_sample_id,DepthCodeMod,WTD,ALD
7f6b8c0c-f8e5-468e-8949-182bc34f72a5,201407_P3_40-44,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,3,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01832.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01833.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01834.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01835.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01836.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01837.JPG']",NA,40,44,42,NA,NA,714 P3 40-44,NA,NA,40,NA,29,0.3,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P3_40-44,714_P3_40-44,X3,NA,40
26a604b2-f2f6-41e6-b5c3-ddee828096e7,201407_P3_50-54,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,3,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01832.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01833.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01834.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01835.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01836.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01837.JPG']",NA,50,54,52,NA,NA,714 P3 50-54,NA,NA,40,NA,29,0,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P3_50-54,714_P3_50-54,X4,NA,40
de313b34-6d7a-4823-a9e5-b8d6e8c816f2,201407_P3_60-64,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,3,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01832.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01833.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01834.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01835.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01836.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01837.JPG']",NA,60,64,62,NA,NA,714 P3 60-64,NA,NA,40,NA,29,0,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P3_60-64,714_P3_60-64,X5,NA,40
f099f77c-1f25-454c-8ca2-5a241800d126,201407_P3_70-74,7,2014,2014-07-19,2014-07,Palsa,Palsa Autochamber Site,3,"N 68 21.1959, E 19 02.7974","['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01832.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01833.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01834.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01835.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01836.JPG, https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Palsa/P3/DSC01837.JPG']",NA,70,74,72,NA,NA,714 P3 70-74,NA,NA,40,NA,29,0,partly cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_P3_70-74,714_P3_70-74,X6,NA,40
be22d7e4-bb50-4450-b9b2-449aa2ad1476,201407_S1_01-05,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1973, E 19 02.8537",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S1/DSC01799.JPG'],NA,1,5,3,20140700_S11,NA,714 S1 1-5,NA,NA,Below Detection (>100),-10,18.1,16.2,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S1_01-05,714_S1_1-5,S,-10,101
a91c61c9-7fe3-43e2-9357-1a7639af3b79,201407_S1_05-09,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1973, E 19 02.8537",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S1/DSC01799.JPG'],NA,5,9,7,20140700_S12,NA,714 S1 5-9,NA,NA,Below Detection (>100),-10,18.1,15.1,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S1_05-09,714_S1_5-9,M,-10,101
ce4ee0e4-7bad-4206-9497-5540e26093bd,201407_S1_10-14,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1973, E 19 02.8537",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S1/DSC01799.JPG'],NA,10,14,12,20140700_S13,NA,714 S1 10-14,NA,NA,Below Detection (>100),-10,18.1,14.1,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,5.1,NA,NA,NA,0.103582124397645,2.0828351247327,NA,NA,-61.5195,-8.6275,NA,NA,NA,4.73898524622695,0.056390282788433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S1_10-14,714_S1_10-14,D,-10,101
a98b6b78-cca1-4614-85ea-461746112c45,201407_S1_20-24,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1973, E 19 02.8537",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S1/DSC01799.JPG'],NA,20,24,22,20140700_S14,NA,714 S1 20-24,NA,NA,Below Detection (>100),-10,18.1,12.1,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,4.3,NA,NA,NA,0.235284620638079,4.11335316723369,NA,NA,-64.9995,-6.8765,NA,NA,NA,6.86574565022395,0.063162184343257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S1_20-24,714_S1_20-24,X1,-10,101
bb0ecf70-7d46-4d55-bc65-c284e760d3ed,201407_S1_30-34,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1973, E 19 02.8537",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S1/DSC01799.JPG'],NA,30,34,32,20140700_S15,NA,714 S1 30-34,NA,NA,Below Detection (>100),-10,18.1,10.4,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,4.1,NA,NA,NA,0.417742700535199,5.67191534718357,NA,NA,-73.2295,-3.034,NA,NA,NA,6.27784147799904,0.10077973412161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S1_30-34,714_S1_30-34,X2,-10,101
011ca41b-3fe8-45a8-9314-2786e9186898,201407_S1_40-44,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1973, E 19 02.8537",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S1/DSC01799.JPG'],NA,40,44,42,20140700_S16,NA,714 S1 40-44,NA,NA,Below Detection (>100),-10,18.1,8.8,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,4.2,NA,NA,NA,0.429418995027615,5.54849692648079,NA,NA,-73.458,-2.0395,NA,NA,NA,6.52444819165471,0.1202583523341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S1_40-44,714_S1_40-44,X3,-10,101
f8ef0c41-76fc-4065-82e1-15a99f2c7fd9,201407_S2_01-05,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1968, E 19 02.8319",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S2/DSC01800.JPG'],NA,1,5,3,20140700_S21,NA,714 S2 1-5,X,NA,Below Detection (>100),NA,18.1,18.4,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S2_01-05,714_S2_1-5,S,NA,101
13048560-8ce8-4ee8-8b66-19c7e924c51e,201407_S2_05-09,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1968, E 19 02.8319",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S2/DSC01800.JPG'],NA,5,9,7,20140700_S22,NA,714 S2 5-9,X,NA,Below Detection (>100),NA,18.1,17,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S2_05-09,714_S2_5-9,M,NA,101
c688a2bd-2c37-49fc-8dd6-4ceabc07485c,201407_S2_20-24,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1968, E 19 02.8319",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S2/DSC01800.JPG'],NA,20,24,22,20140700_S24,NA,714 S2 20-24,X,NA,Below Detection (>100),NA,18.1,11.9,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S2_20-24,714_S2_20-24,X1,NA,101
0b431d83-d1c8-494a-885f-aa2973fa5d60,201407_S2_40-44,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1968, E 19 02.8319",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S2/DSC01800.JPG'],NA,40,44,42,20140700_S26,NA,714 S2 40-44,X,NA,Below Detection (>100),NA,18.1,8.8,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S2_40-44,714_S2_40-44,X3,NA,101
45bd78de-5305-4c96-9fcc-4159ba06fe81,201407_S3_01-05,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.19189, E 19 02.8572",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S3/DSC01801.JPG'],NA,1,5,3,20140700_S31,NA,714 S3 1-5,NA,NA,Below Detection (>100),NA,18.1,18.2,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S3_01-05,714_S3_1-5,S,NA,101
34536c69-7c46-4246-994d-a184344e9081,201407_S3_05-09,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.19189, E 19 02.8572",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S3/DSC01801.JPG'],NA,5,9,7,20140700_S32,NA,714 S3 5-9,NA,NA,Below Detection (>100),NA,18.1,17.2,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S3_05-09,714_S3_5-9,M,NA,101
2da67526-82d5-486a-8166-daf665f15b13,201407_S3_10-14,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.19189, E 19 02.8572",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S3/DSC01801.JPG'],NA,10,14,12,20140700_S33,NA,714 S3 10-14,NA,NA,Below Detection (>100),NA,18.1,15.7,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S3_10-14,714_S3_10-14,D,NA,101
1ff0cfc6-eeda-46c6-b5c5-cf2aafbbe108,201407_S3_20-24,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.19189, E 19 02.8572",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S3/DSC01801.JPG'],NA,20,24,22,20140700_S34,NA,714 S3 20-24,NA,NA,Below Detection (>100),NA,18.1,14.3,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S3_20-24,714_S3_20-24,X1,NA,101
a07bf64f-f291-4eb3-b5c0-8258e03a1331,201407_S3_30-34,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.19189, E 19 02.8572",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S3/DSC01801.JPG'],NA,30,34,32,20140700_S35,NA,714 S3 30-34,NA,NA,Below Detection (>100),NA,18.1,12.4,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S3_30-34,714_S3_30-34,X2,NA,101
51246350-9379-49cb-956f-e53c56822619,201407_S3_40-44,7,2014,2014-07-16,2014-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.19189, E 19 02.8572",['https://isogenie-db.asc.ohio-state.edu/images/raw/Moira_Hough/2014/Coring/Organised_Coring_Photos/Sphagnum/S3/DSC01801.JPG'],NA,40,44,42,20140700_S36,NA,714 S3 40-44,NA,NA,Below Detection (>100),NA,18.1,10.6,overcast morning clearing around noon. Slight precip & overcast returned in pm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201407_S3_40-44,714_S3_40-44,X3,NA,101
7f58d9d8-cf5e-46fe-94c6-9b9b739202f5,201507_E1_01-05,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.198, E 19 02.822",NA,NA,1,5,3,20150700_E11,NA,715 E1 1-5,X,X,Below Detection (>100),0,17.6,12.9,sunny,NA,5.3,NA,NA,NA,0.2137867923526,1.76516429306116,NA,NA,-53.735,-15.264,NA,NA,NA,NA,NA,5.8696,1.3866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.198 E 19 02.8216) to match this one (N 68 21.198 E 19 02.822) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,QualityFlag__.Biogeochemistry: Assigned to Core 1 based on coring sheet.,201507_E1_01-05,715_E1_1-5,S,0,101
36671930-2b43-452d-948e-4617193f2277,201507_E1_20-24,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.198, E 19 02.822",NA,NA,20,24,22,20150700_E14,NA,715 E1 20-24,X,X,Below Detection (>100),0,17.6,11,sunny,NA,5.4,NA,NA,NA,0.27164465671618,1.79177744982616,NA,NA,-57.3565,-13.952,NA,NA,NA,NA,NA,2.1305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.198 E 19 02.8216) to match this one (N 68 21.198 E 19 02.822) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,QualityFlag__.Biogeochemistry: Assigned to Core 1 based on coring sheet.,201507_E1_20-24,715_E1_20-24,X1,0,101
ab7f6d5e-3b09-4e7e-900c-adbbf50a10d6,201507_E1_30-34,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.198, E 19 02.822",NA,NA,30,34,32,20150700_E15,NA,715 E1 30-34,X,X,Below Detection (>100),0,17.6,10,sunny,NA,5.8,NA,NA,NA,0.272051818141211,1.6621379236945,NA,NA,-58.4645,-13.7785,NA,NA,NA,NA,NA,1.6446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.198 E 19 02.8216) to match this one (N 68 21.198 E 19 02.822) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,QualityFlag__.Biogeochemistry: Assigned to Core 1 based on coring sheet.,201507_E1_30-34,715_E1_30-34,X2,0,101
109df39e-42e9-4615-9c09-03fb53ee55fe,201507_E2_01-05,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1982, E 19 02.8091",NA,NA,1,5,3,20150700_E21,NA,715 E2 1-5,NA,NA,Below Detection (>100),0,17.6,12.1,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E2_01-05,715_E2_1-5,S,0,101
a421ae0c-87cf-4f24-98bb-aa8d550c9dbd,201507_E2_10-14,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1982, E 19 02.8091",NA,NA,10,14,12,20150700_E23,NA,715 E2 10-14,NA,NA,Below Detection (>100),0,17.6,11,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E2_10-14,715_E2_10-14,D,0,101
97527f2a-62bc-4ad3-9b72-95442d23856d,201507_E2_20-24,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1982, E 19 02.8091",NA,NA,20,24,22,20150700_E24,NA,715 E2 20-24,NA,NA,Below Detection (>100),0,17.6,10.3,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E2_20-24,715_E2_20-24,X1,0,101
c833ce65-9353-4976-8098-20318858bb88,201507_E2_30-34,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1982, E 19 02.8091",NA,NA,30,34,32,20150700_E25,NA,715 E2 30-34,NA,NA,Below Detection (>100),0,17.6,9.6,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E2_30-34,715_E2_30-34,X2,0,101
cc3efd86-03d5-4dc7-a3c8-53864e33c2d8,201507_E3_01-05,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.203, E 19 02.812",NA,NA,1,5,3,20150700_E31,NA,715 E3 1-5,NA,NA,Below Detection (>100),0,17.6,14.5,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.2025 E 19 02.8088) to match this one (N 68 21.203 E 19 02.812) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E3_01-05,715_E3_1-5,S,0,101
c0c8800d-ea1a-49b2-a47d-09a7e30f9359,201507_E3_10-14,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.203, E 19 02.812",NA,NA,10,14,12,20150700_E33,NA,715 E3 10-14,NA,NA,Below Detection (>100),0,17.6,13.9,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.2025 E 19 02.8088) to match this one (N 68 21.203 E 19 02.812) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E3_10-14,715_E3_10-14,D,0,101
2b435b14-4610-4f12-8b43-4eed403803ea,201507_E3_20-24,7,2015,2015-07-15,2015-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.203, E 19 02.812",NA,NA,20,24,22,20150700_E34,NA,715 E3 20-24,NA,NA,Below Detection (>100),0,17.6,13.3,sunny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,QualityFlag__.DepthInfo: Changed GPS on summarized core sheet (originally N 68 21.2025 E 19 02.8088) to match this one (N 68 21.203 E 19 02.812) based on Sky's scanned field notes. Note from Sky on WTD: I guess these should have been listed as 0. Although for other Fen sites we have + numbers.  I think moira mentioned that the Erio sites were historically listed as 0. So I think that is why there isn't a number listed on the printed sheets.,NA,201507_E3_20-24,715_E3_20-24,X1,0,101
