,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-S,711_P-1-M,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-M,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-S,712_P-1-M,712_P-1-D,712_P-2-S,712_P-2-M,712_P-2-D,712_P-3-S,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-S,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P1_30-34,715_P2_1-5,715_P2_10-14,715_P2_20-24,715_P3_1-5,715_P3_10-14,715_P3_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P1_1-5,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_10-14,716_P3_20-24,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_10-14,717_P1_20-24,717_P2_1-5,717_P2_10-14,717_P2_20-24,717_P3_1-5,717_P3_10-14,717_P3_20-24,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
713_S-1-S,7.21138407735497,8.3227089406869,7.2502988077608,7.64191261679487,6.6214144474732,7.0600320088017,12.3414228804896,8.84044098079102,11.9647139593194,-2.47810838038845,-2.71416196884633,0.0114520367311134,-2.73790702601763,-2.89858964918855,-3.01028770933883,-1.0394742497731,-2.91194562659453,-2.19285983119878,-3.06871280901684,-1.96348669745452,-0.750915211652975,-1.86791460554565,-2.22262952409119,-1.08297786592523,7.32081560740404,6.38630647199387,7.30460399451875,7.44031421288701,8.76805091343096,11.129685077629,12.9957614869769,8.7299718600834,-2.96182324125734,-3.25138724995018,-1.86356755985001,-2.44089458509036,-3.04025257465947,-2.04924802701977,-2.58936212214952,-2.940772832944,-1.51716985034051,-2.08099695323771,-1.27137798067753,-0.546489486650708,-1.9656417598334,-1.94553811669604,-1.58582876173552,-2.3996617767189,-1.52053403704893,-1.73124278752731,5.05356408599357,4.7149093703237,5.04714684335118,8.55208363765108,9.92983883173006,11.2650680175665,8.16120086276015,11.0728794254144,12.0977690566957,9.79299872764655,8.26694609235414,11.0916988421007,10.5615611416768,9.56612834675015,7.49711703303431,-2.60548845174296,-2.86449891585901,-1.81612995083683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-M,6.19076927256327,6.9713635706346,6.48763042404717,5.97488014043965,5.76596059467018,6.13486729927305,10.8373364604241,6.91788424739617,10.5914591788526,-1.38286378890405,-1.65268208756531,-0.10532050782392,-1.10661668409089,-1.84608991496806,-2.94998983735264,0.728543203988731,-1.40045605184057,-1.48794943308791,-2.04807164676935,0.337170818715999,-0.445985037599431,-2.18729252090254,-2.24891602177658,-0.755717167600362,6.08882411677961,5.44381363903985,6.74986747359647,5.99022278644349,7.7600869524824,9.33489725790014,12.3665569340397,7.66043595937496,-1.39109810748566,-1.97230228814546,-1.0686923161738,-0.725852295584426,-1.448139553685,-1.6113670471684,-0.92334592784536,-1.33152955662114,-1.73604373591547,-1.7417619637678,-0.0779642121692953,0.521420446762582,-2.0096025411418,-1.38784759674524,-1.69224801940212,-2.3635218470752,-1.02144211434389,-1.33633052697693,4.82309318192685,4.83461727984147,4.87777749020764,6.42418805138432,7.33876217310406,10.1744153720625,6.98969798329503,8.93866271185364,9.71659011514912,7.75462753390513,6.63722082150747,9.40180502268681,8.45302985252643,7.90194067018189,5.77190196588275,-1.74324565018606,-1.70674372896032,-1.44730302268756,-0.973608139873556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-D,5.37522557079944,5.45742860963817,7.03875852814605,4.0786825605811,6.56471197447309,7.80207703478373,7.48516249288308,5.13925526418031,8.78339723084008,-1.31259929772327,-2.37761770171512,-0.11470894464299,-1.13193773095764,-2.7941552218028,-3.02878943214652,-0.106515120836736,-2.01632970781713,-2.38519979354862,-2.47337529718151,-1.14452480591663,-1.49803636055205,-1.8425525176575,-1.35636554071056,-1.76622342326726,6.50334164882742,6.08259320285203,8.37043211744744,4.23916245565987,8.57581429376457,6.29554210273656,9.69304009165599,8.19308614644553,-1.28758419599155,-2.62650296957408,-1.40309252053198,-0.816816420540343,-2.70645277240389,-2.13386127263759,-1.02003964144964,-2.59172199085531,-1.66487782770008,-1.94472457220172,-1.47761055796439,-1.91603477980987,-1.32459377027882,-2.12497531408957,-1.06967378623,-2.88060450534048,-1.11502300015975,-1.62491031601159,6.76325420478319,7.72360023362221,7.25398295676024,4.140052764087,3.53594003863569,7.33559097294493,5.39621946266789,5.53826569640681,6.99141434341177,4.32465874467398,4.82944532121538,6.28907652023751,4.45443980715171,4.90758322537758,3.40508900301274,-3.17813852420445,-2.63157655401502,-1.38381918627989,-1.82618324177808,-1.57070820983023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-X0,6.33480144914723,5.75912606468699,7.2586525666802,5.01525102715703,5.54003233284943,8.17083834722505,8.05404579417151,6.6556050328004,8.25067837038256,-0.555024275295381,-1.50985808846089,0.611142654760937,-0.435071575942801,-2.43954050745034,-2.18906980382788,0.107543354505663,-1.57861396446939,-0.980620920030155,-1.81505312320079,-1.91307194166202,-1.77862723547126,-1.73018584250364,-1.44825588180555,-1.83441489118723,6.50974803527984,7.14504295943862,7.87101341544131,5.05794255629211,9.93161598350281,8.03607520173526,9.97329222606734,9.57489893532672,-0.912336644445824,-2.45547106044401,-1.57074716421032,-0.100462832717957,-2.31423582888133,-1.19554741114805,-0.352580367219821,-1.83211269273063,-0.794165097509729,-2.68937511567579,-1.30322739450716,-1.36208165674476,-1.24655545438985,-2.06076072510731,-0.721560091633399,-2.33869443422522,-1.13418682491217,-1.30313128218406,5.15377037585769,6.08939886862008,7.34977894477987,7.95223987142388,5.36274953908406,8.50940433997796,7.65085068048433,7.10057897464563,8.06660446131506,5.65387328790201,6.71566277399379,7.45557217654872,6.50127731482091,6.96902577912806,4.75453016720841,-1.41770786185585,-2.4441641670661,-1.35139203566981,-2.26531298574147,-1.53035247826155,-1.5364008163817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-1-X1,5.56620980838616,5.19476017762681,5.01090530737314,4.2365119552495,4.90377304536792,6.88655658761875,6.18244251614017,3.95175664600338,7.30101699794515,1.13068874447989,-1.41793949245643,0.723136974338422,-0.259549665547251,-1.88144229361903,-1.87492301508053,0.771751043057047,-0.948325979889961,-0.871151271599169,-1.35641360186579,-1.02582413068266,-1.0886680006873,-0.722877192975877,-1.94394818684649,-2.03364250229298,4.46458881554142,5.10870518307973,6.94543901575686,4.27566183948593,8.12898444011147,6.16054555135446,7.07325490706588,7.9086680252695,0.29915334969448,-1.94117784546319,-0.432846189197169,0.438764612612523,-1.94065148933924,-0.83276003040228,0.0414150706031465,-1.72946192372654,-0.716670174100015,-2.37815828090647,-1.65447484484936,-2.2539266916436,-1.48470763495979,-1.84380443225583,-1.9821502609945,-1.62790218063799,-1.11765407183705,-1.12712695245427,4.47268852635477,5.41058465218787,5.58108966690672,5.02390438169923,2.61739979578226,6.24763183515567,5.98419418251496,5.47985223002271,5.61347576505702,3.40077417989157,5.22559840926699,5.48594098871415,4.15374475796129,4.81696984315054,3.51808197912913,-0.731396045860549,-1.95106692690099,0.0353467511554426,-2.44363712576372,-3.20750867639441,-0.666784569858261,-0.714492668750318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-S,6.86886232158641,7.62162041016767,6.8514095650835,6.78072950823147,6.11750065015635,6.66564262104452,11.974358562827,7.76328601948825,11.4050597359126,-2.4282659960136,-2.03477387797254,0.35423185281751,-2.58482336693578,-2.34746843982059,-2.48946292046138,-0.978544503658386,-2.51256077167649,-1.8592553375883,-1.30228885481526,-1.46399944072035,-2.04232231355327,-2.55168263054771,-2.54727466856178,-1.88011223049223,6.30116656883149,5.54881905069581,6.89930237159187,6.66432628485942,8.1166453437928,10.6830779816122,12.8236238163233,8.02128494366448,-2.70769734943948,-2.77616238161189,-1.60771309425918,-2.23411049725157,-2.82087906241739,-1.83364825814507,-2.45681071422707,-2.44596935264285,-1.03427463618755,-1.73753395861323,4.60010647322262,-0.029257120651954,-2.67669143548574,-1.37571811381257,-1.74575969039379,-1.62812297144236,-2.35631224982631,-2.47790105384406,5.04325642536981,4.62711383292073,5.15301059088132,7.35207151000637,7.4491974042574,10.8539845050477,7.62596832526167,10.2022189773257,10.2237967564202,8.20221893506561,7.49795279267491,10.8526306513883,8.97547506524404,8.51478741858987,6.61249173015975,-2.57635641911985,-2.3773760310179,-1.90444581369951,0.539849475691916,-1.50161781469596,-2.73914481338139,-2.94951015188835,-3.2236519143576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-M,4.01477621918113,5.42370110789284,4.45689484762436,4.21903859297493,6.08859031982735,4.66200986417191,6.69076331744144,3.90866120469946,6.18661281599787,-0.200107026402718,-0.972127494233649,0.515434344363851,0.122840335432911,-1.43835117831431,-2.81262383519281,0.999496575868197,-0.770960334370069,-1.15402978649566,-1.00152097725666,-0.505066012861051,-0.947428551601882,-2.42738390781883,-2.26813251677081,-1.91670913555038,4.66872799382794,3.75195376569273,7.47748404160419,4.32229874704155,4.98231644087959,3.81525259434979,7.92015645340608,4.84647254398443,-0.465564792568475,-1.33192785553242,-1.00318161931705,0.234030521030289,-1.13266041817509,-1.27853917019929,0.00528074698057957,-0.986802282305742,-1.46247884070361,-0.882713223990959,1.70009103157892,0.509722663572003,-2.10544044787742,-0.860699428126019,-0.862595481332115,-1.44887103879702,-2.12949977968721,-2.02156826067445,5.36879063423733,6.02855246981701,5.14397345983428,5.25022686058929,3.86887604852483,5.95222291607309,2.83084509158832,4.66726720758759,6.00380800463907,4.73166871438977,3.97108309277363,4.80472521603065,5.20098316538628,5.35393419149653,3.7397811881178,-1.96462701285664,-1.42722289700586,-0.893042212203937,-0.361782504125605,0.557276935986646,-1.95254733838455,-1.83434043170633,-1.68550976546899,-0.881685896388304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-D,4.71270785523572,7.92489667206538,4.26551724830075,3.89969408748908,7.2990521103572,5.1049534583016,7.50834807656307,4.37091654860658,6.91938635785857,0.0888317643241265,-1.25502391996762,0.351803978789287,0.35679027200437,-1.46671572138009,-2.17392072834576,1.32489312330272,-0.711184533022574,-1.56562459305345,-1.26296019699615,-1.34530466259227,-1.87635946570219,-0.138713590138051,-1.27102260279967,-2.64209744042522,3.59555292226886,3.1758526968297,9.55164268874852,3.96427157524175,5.71986379735432,5.75599932594445,8.43220913364198,5.55783694918724,0.019386550757479,-1.34439207907551,-0.764150409017293,0.604182345412116,-1.60650310540264,-1.35525268368667,0.371176075865519,-1.39613229520964,-1.00089191295387,-1.11950211227748,0.16223168357083,-0.588357005590871,-0.403399194021074,-1.71052813804668,0.0288449149357146,-1.51333295472442,-2.445695140599,-2.40626562518216,7.72000001218952,8.23836039444977,7.59337319745573,4.78408584999696,3.99447928572037,6.77166740832744,4.52538082848849,5.79730296639172,5.89421645672753,4.32254531482024,4.53428515506662,5.62227624727479,5.37286568162975,5.65093650488829,3.80861465987016,-1.92317627565443,-1.3287917868357,-0.513761175465892,-0.885182674915619,-1.16829072695762,-2.14491159445705,-2.24190748897527,-1.67842976538882,-2.14157320899371,-2.36047775968269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-2-X0,3.76799413418314,4.32551482864209,2.58159844637685,4.0117965469129,4.76887415115362,3.01971484671063,5.06936546303471,3.06259382128844,4.49225053567338,0.0343581207946523,-2.02046454305817,0.344601235201086,-0.367693567220866,-2.28664023614471,-1.90153826074649,0.529757708388019,-1.39534043404775,-1.46137913253577,-1.81470069292555,-1.89850895105354,-1.95385641178713,-0.498679890244725,-0.230325315056567,-1.41188242519896,2.5343405665834,3.66079344997226,4.81175956505711,3.59429087560077,4.03743244274837,2.93011119810495,6.14868758223451,5.28434285863366,-0.324187942174682,-2.28110253730665,-0.664295632195661,0.074410454858498,-2.28364500855877,-1.37823218639786,-0.164836031116631,-2.12207594235046,-0.880127610862222,-2.17751927759038,-1.81275847004196,-0.981758214254945,-0.228739312238225,-1.93715367418423,0.0414483827795829,-2.20013123459076,-1.28098401724915,-1.28411868452391,2.86593595886865,2.93772628901779,2.59845832801533,6.39260656116526,3.48814794707132,4.5453260709651,2.63683106822848,3.46961366767552,5.26321180588898,4.38656229072167,3.61416184792191,2.55532139371478,6.26921382064095,6.46320524984085,4.44309464671376,-1.72510346579309,-2.26075466232099,-0.480690812112495,-2.48485150683335,-2.02034177742491,-1.75690645019378,-1.54010061621136,-1.58577089249416,-3.25209244798109,-2.31367208069391,-1.03201062483645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-S,7.43714398200778,11.1292250078812,7.97250272865441,8.02902930901674,9.05228593352175,7.46843466452932,11.432891469704,9.66721520523677,10.8027132204241,-3.11200419753371,-3.57360989571171,-0.167191830618497,-3.54090771259867,-3.9104967119388,-3.45274958960404,-2.3070350183768,-4.16366212450107,-2.79400019867605,-1.53717737904441,-2.1009000955778,-2.2878441079159,-2.1024223282184,-1.93405643229669,-2.47731763281637,8.24865016013222,5.65428738753652,7.68798936187053,7.53026754791652,8.97990269428325,10.0889762592642,11.4953796287923,8.73891553001964,-3.94311677375987,-4.24278232784944,-2.7501050228511,-3.59984467662594,-4.35572462488782,-3.26455055866151,-3.65664178853744,-4.09245515650727,-1.96268772808437,-2.75939058971193,-0.74728459858142,-1.24677754209841,-1.88516990522295,-2.21960083982149,-1.79679207610506,-1.44621341856197,-3.01445463115969,-3.13382854985915,5.62932753354938,6.01751655045384,5.37778730243471,8.30217342496133,9.14805031152089,10.2849313674454,8.38149101437548,9.77534107967338,11.1344679400594,8.02260160869771,8.7092542706833,10.0155763305846,9.92520083201302,8.66504958759935,6.83794494826554,-4.14695745742327,-3.80542661445375,-2.8060753462472,-2.58841228644741,-1.88264428393695,-3.04125755491925,-2.78313029142575,-1.86417214968465,-1.92928657360726,-1.54155935825123,-2.14626369104626,-2.83189690263025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-M,4.59260704672249,10.1535931491219,5.27734244124544,4.65402456193281,8.03038517585743,4.93587566163092,7.17554560729545,5.6855738854109,6.62587191019222,-2.50266195242982,-2.82785323585144,-0.413298401248239,-2.68718916727563,-3.03983460292016,-3.00351284609229,-2.105543141259,-3.0226175908257,-2.20400754460307,-1.62703632536043,-2.33631140743515,-2.14342461412107,-2.129368065753,-2.17284673472553,-2.08068846867439,4.77864492961709,4.20108738465033,4.78713026200394,4.60236382221885,5.94746009870353,6.19783843986042,7.43585511502351,5.83011577215234,-2.87267841014378,-3.21747971803565,-1.85151214923807,-2.53920212407166,-3.31022653767259,-2.26206175398666,-2.6527697388556,-3.11065203987033,-2.06243484237147,-1.68700108349446,0.406220354291128,-1.77258177898219,-1.96706095208571,-1.9829555770864,-1.39700940589272,-1.77573188670187,-2.1984414546121,-2.44931764650408,3.47670240716455,3.62866890847151,3.4873738156808,5.29668939338553,5.29138688434648,6.58983723862903,5.46478816766322,5.75432659152261,6.9529663123929,4.81877810121476,5.25805592985997,6.2501189424874,5.68284930143046,5.16385934268447,4.16022379069496,-3.41593180777117,-3.13740487886459,-2.16325098865144,-1.26867526499995,-1.77007420019165,-2.49047810794687,-2.55783062968497,-1.43766959383231,-1.42202715633377,-1.93575299234141,-2.24846167351426,-2.58895971399971,-2.29032054406082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713_S-3-D,4.82921734290273,6.12292295266161,6.97446875821067,4.54420519064861,7.9595365593048,6.79671133020204,7.17717645687171,5.20314025712425,9.17545235353568,-2.07955420690768,-2.75325796173889,-0.019624545923269,-2.4251646422559,-3.12963496261226,-2.99218884902869,-1.73573573619205,-2.85287187309177,-2.27592767040709,-0.83788771047275,0.294000975071967,-2.01348614852253,-1.77019373280607,-1.24113126348259,-1.49101856225413,6.71625798338505,5.59052274827262,8.38203429913158,4.6799765663416,8.29681634537628,6.09395765720844,8.9325490006659,8.1145100675329,-2.49457123540889,-3.28202883102898,-1.48322656174122,-2.26757885894676,-3.27952140916006,-2.34362290581148,-2.50639872194635,-3.20518372050625,-2.09536764505495,-0.955223670418021,0.520944439599455,-0.861161831334522,-1.37584177251675,-1.28245146665504,-1.23783366908797,-1.65036207016775,-0.855566625815611,-1.2117880029085,6.18978646115693,6.80892030391315,5.30739024084822,5.01107410447765,4.78450298252604,7.04989801136972,5.23584290516699,5.75170179813414,8.1027311361194,5.73699880859327,4.86293510423326,6.19358531201843,5.32499874112962,5.12407957203904,3.99528101353868,-2.9299186332129,-3.04837842110209,-1.83865918657101,-0.179086986113333,0.502293107341166,-0.804324638656045,-1.45307415391755,-1.33993291340445,-1.07720085766436,-0.937863448752653,-1.40554924208779,-1.71053228658097,-1.93769553131531,-2.03283054028217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
